C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	177	26	JUN	31256619	30113074	2253925	26708552	33141022	37.22	3.41	35.00	43.75	1026555	0	0	0	0	0	0	0	1030564	82324	871441	1154659	140896	26943	94392	181140	0	0	0	0	0	0	0	0	0	0	0	0	852818	64127	763101	946886	0	0	0	0	0	0	0	0	0	0	0	0	5289	12202	0	39396	0	0	0	0	31561	11750	13948	51065	0	0	0	0	64.18	8.16	52.97	76.17	79255	15157	53096	101895	0	0	0	0	36.67	4.71	30.00	40.00	1143545	438895	557901	2042586	0	0	0	0	0	0	0	0	0	0	0	0	0	1917333	81932	1776000	2040000	1059227	101679	867714	1181140	1065638	96456	877880	1192929	0	0	0	0	957	40	893	1008
	178	27	JUN	34535577	33045022	2118732	29009237	36867077	42.15	5.55	35.00	50.00	1107276	0	0	0	0	0	0	0	1116297	76728	1010012	1266628	140897	26942	94392	181140	0	0	0	0	0	0	0	0	0	0	0	0	911200	54293	828835	1007750	0	0	0	0	0	0	0	0	0	0	0	0	23060	26254	0	84985	0	0	0	0	41140	14924	22819	70253	0	0	0	0	64.63	8.19	53.36	76.87	79254	15157	53095	101896	0	0	0	0	36.67	4.71	30.00	40.00	1490556	551165	891690	2810139	0	0	0	0	0	0	0	0	0	0	0	0	0	1930667	77655	1800000	2040000	996406	89712	825618	1139165	1023917	86188	857865	1165022	0	0	0	0	987	32	944	1044
	179	28	JUN	33823919	32418942	2239332	27821938	35298707	40.49	5.07	35.00	46.88	1093320	0	0	0	0	0	0	0	1099077	74768	1007867	1217275	140897	26941	94392	181140	0	0	0	0	0	0	0	0	0	0	0	0	902939	57529	794913	977668	0	0	0	0	0	0	0	0	0	0	0	0	16322	17474	0	52714	0	0	0	0	38919	14103	24121	61292	0	0	0	0	65.02	8.17	53.77	77.22	79255	15157	53096	101895	0	0	0	0	36.67	4.71	30.00	40.00	1404977	484046	780492	2451698	0	0	0	0	0	0	0	0	0	0	0	0	0	1925333	78202	1776000	2040000	1006073	100126	816741	1197087	1030250	90807	854812	1202881	0	0	0	0	979	31	932	1032
	180	29	JUN	30760943	29682440	2102424	25776465	31976530	36.18	2.92	35.00	44.37	1015740	0	0	0	0	0	0	0	1018196	71598	941981	1136112	140896	26941	94392	181140	0	0	0	0	0	0	0	0	0	0	0	0	845577	58650	736470	913615	0	0	0	0	0	0	0	0	0	0	0	0	1745	4664	0	14919	0	0	0	0	29978	11131	18496	49229	0	0	0	0	65.46	8.16	54.22	77.62	79254	15157	53095	101896	0	0	0	0	36.67	4.71	30.00	40.00	1078504	368749	630262	1792268	0	0	0	0	0	0	0	0	0	0	0	0	0	1925333	63777	1776000	1992000	1078011	95918	888407	1231530	1073359	91836	879431	1223440	0	0	0	0	946	36	888	984
	181	30	JUN	27339696	26579083	2165621	22996547	29876517	35.00	0	35.00	35.00	911283	0	0	0	0	0	0	0	921619	73973	826376	1066140	140896	26941	94395	181140	0	0	0	0	0	0	0	0	0	0	0	0	759402	61875	657044	853615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21320	8676	11579	39257	0	0	0	0	65.95	8.14	54.75	78.05	79255	15157	53096	101895	0	0	0	0	36.67	4.71	30.00	40.00	760613	264152	463170	1177717	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	61968	1800000	2016000	1176598	97488	997160	1319391	1159554	99808	973820	1307812	0	0	0	0	937	36	888	991
	182	01	JUL	26632044	25778920	2511406	22881141	30319147	35.69	1.96	35.00	41.25	883134	0	0	0	0	0	0	0	876865	75131	802931	1014871	116370	14707	90784	135168	0	0	0	0	0	0	0	0	0	0	0	0	735625	70127	653747	858018	0	0	0	0	0	0	0	0	0	0	0	0	641	1813	0	5770	0	0	0	0	24230	9583	13109	42721	0	0	0	0	66.41	8.12	55.27	78.45	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	853125	243797	524342	1281627	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	56569	1824000	2016000	1199734	100519	960212	1329690	1178151	102368	940661	1313777	0	0	0	0	934	43	864	1008
	183	02	JUL	28216072	27199703	2770826	23977625	32975329	36.11	3.14	35.00	45.00	930520	0	0	0	0	0	0	0	921649	83569	839058	1097757	116369	14708	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	774518	73882	685075	918604	0	0	0	0	0	0	0	0	0	0	0	0	1832	5180	0	16484	0	0	0	0	28930	11633	13884	49989	0	0	0	0	66.71	8.02	55.76	78.49	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1016369	298113	555378	1499676	0	0	0	0	0	0	0	0	0	0	0	0	0	1938667	52797	1848000	2016000	1162317	99501	936912	1306925	1150167	83616	988403	1287633	0	0	0	0	939	41	864	1005
	184	03	JUL	31468593	30084402	2467999	26498870	34488986	38.61	4.23	35.00	46.25	1026074	0	0	0	0	0	0	0	1012544	68600	920709	1145361	116369	14708	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	852643	62355	757111	951030	0	0	0	0	0	0	0	0	0	0	0	0	4838	7442	0	24059	0	0	0	0	38694	10826	20060	57592	0	0	0	0	66.99	7.93	56.19	78.65	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1384191	298254	802413	1727769	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	45255	1896000	2040000	1086519	69686	968911	1208473	1087159	70733	973365	1217710	0	0	0	0	951	34	878	988
	185	04	JUL	34471718	32694548	2704086	29237222	37705484	41.32	5.94	35.00	50.00	1097091	0	0	0	0	0	0	0	1090692	66360	1013827	1213305	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	903535	47188	835349	1007049	0	0	0	0	0	0	0	0	0	0	0	0	21417	29910	0	98910	0	0	0	0	49373	11961	26347	69724	0	0	0	0	67.12	7.85	56.60	78.72	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1777170	369811	1053873	2416172	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	49315	1872000	2016000	1019049	80193	837090	1128613	1049418	80453	877856	1179744	0	0	0	0	977	51	888	1070
	186	05	JUL	34384774	32637947	3679340	28399246	39469165	41.46	6.14	35.00	50.00	1083452	0	0	0	0	0	0	0	1083405	88339	981714	1238137	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	886919	58668	811407	989633	0	0	0	0	0	0	0	0	0	0	0	0	31916	46915	0	134183	0	0	0	0	48202	13070	30029	67730	0	0	0	0	67.20	7.79	56.86	78.80	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1746827	491929	1201144	2709188	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	57689	1872000	2040000	1033165	108755	801817	1204593	1056966	90090	874077	1209444	0	0	0	0	987	57	912	1110
	187	06	JUL	31289747	29949562	2917666	26193664	34218895	38.06	4.36	35.00	45.62	1018317	0	0	0	0	0	0	0	1006023	72764	909713	1100151	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	844772	70297	748390	933328	0	0	0	0	0	0	0	0	0	0	0	0	7651	12497	0	31647	0	0	0	0	37232	8663	23000	49674	0	0	0	0	67.35	7.73	57.29	78.98	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1340185	267601	919991	1838302	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	54259	1872000	2040000	1091577	91941	918031	1243610	1086941	85083	916419	1225838	0	0	0	0	949	37	898	1006
	188	07	JUL	27360692	26445170	3144482	21606486	31351495	35.00	0	35.00	35.00	906692	0	0	0	0	0	0	0	897582	83091	765046	1010141	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	755576	89842	617328	895757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25638	8005	12370	37994	0	0	0	0	67.57	7.64	57.78	79.16	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	915522	242043	494781	1365932	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	54259	1848000	2016000	1180424	104239	1024473	1374672	1162425	106722	992451	1358738	0	0	0	0	930	27	886	960
	189	08	JUL	25361720	24627206	3402309	19839312	30260952	35.00	0	35.00	35.00	844361	0	0	0	0	0	0	0	840429	90314	711480	976484	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	703634	97209	566837	864599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20426	6979	9475	32836	0	0	0	0	67.90	7.58	58.35	79.44	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	734514	234012	378980	1171736	0	0	0	0	0	0	0	0	0	0	0	0	0	1954667	48148	1872000	2016000	1251032	111509	1088750	1448527	1231007	115852	1059457	1436304	0	0	0	0	926	32	864	960
	190	09	JUL	27038440	26164082	3417083	21708210	32486253	36.04	2.95	35.00	44.38	892165	0	0	0	0	0	0	0	886309	87194	768191	1026957	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	741277	87072	620235	871763	0	0	0	0	0	0	0	0	0	0	0	0	4388	12411	0	39491	0	0	0	0	24276	6954	12556	33682	0	0	0	0	68.26	7.56	58.89	79.84	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	874358	236112	502229	1339670	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	49315	1872000	2040000	1198335	103015	1008746	1371765	1175380	104361	994418	1355593	0	0	0	0	929	32	864	966
	191	10	JUL	31335418	30002995	3520464	26040924	36945156	37.92	5.16	35.00	50.00	1010530	0	0	0	0	0	0	0	1003562	83908	904792	1130194	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	833967	68037	744026	920585	0	0	0	0	0	0	0	0	0	0	0	0	16283	36746	0	117303	0	0	0	0	36944	9269	22564	50496	0	0	0	0	68.55	7.52	59.38	80.12	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1332423	297524	902567	1776066	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	40792	1872000	1992000	1069750	99138	914697	1247974	1074077	93895	937460	1237535	0	0	0	0	949	47	867	1033
	192	11	JUL	34139089	32440636	3795569	27399562	38038795	41.88	6.35	35.00	50.00	1072222	0	0	0	0	0	0	0	1075227	93805	948854	1180117	116368	14709	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	875558	66327	782845	973965	0	0	0	0	0	0	0	0	0	0	0	0	35922	45188	0	139176	0	0	0	0	47379	14516	26666	68771	0	0	0	0	68.72	7.48	59.79	80.41	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	1698453	454349	1066630	2405430	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	42332	1848000	1992000	1008520	104176	892824	1209155	1041739	95151	919656	1205779	0	0	0	0	979	70	888	1126
	193	12	JUL	33080922	31510105	3414314	27149986	36363351	41.18	5.75	35.00	50.00	1057495	0	0	0	0	0	0	0	1051513	87405	940710	1158366	116367	14710	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	870992	72080	775714	967728	0	0	0	0	0	0	0	0	0	0	0	0	20508	27620	0	88867	0	0	0	0	43647	12319	25873	59796	0	0	0	0	68.82	7.39	60.22	80.57	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1570817	394853	1034923	2214362	0	0	0	0	0	0	0	0	0	0	0	0	0	1922667	44462	1872000	1992000	1031167	109690	903126	1216286	1053771	101234	928863	1219252	0	0	0	0	966	47	888	1024
	194	13	JUL	29708239	28534045	2693561	25382835	32409965	36.67	3.12	35.00	42.50	976919	0	0	0	0	0	0	0	963609	75701	883679	1072231	116367	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	813475	76648	725224	922846	0	0	0	0	0	0	0	0	0	0	0	0	1249	2836	0	9031	0	0	0	0	32519	9155	20697	46203	0	0	0	0	69.01	7.33	60.61	80.75	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	1174194	316791	827885	1701726	0	0	0	0	0	0	0	0	0	0	0	0	0	1917333	47253	1824000	1968000	1102610	92748	967673	1240247	1098431	94455	967666	1235492	0	0	0	0	937	39	854	984
	195	14	JUL	26116842	25314896	2051949	22489304	28041286	35.00	0	35.00	35.00	867939	0	0	0	0	0	0	0	861797	56522	781030	951467	116367	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	723283	58627	642552	801180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22148	5838	13076	30164	0	0	0	0	69.29	7.31	61.12	81.12	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	801946	209556	523036	1206551	0	0	0	0	0	0	0	0	0	0	0	0	0	1917333	60340	1824000	2040000	1194051	107613	1031241	1382568	1175758	108886	1017060	1367515	0	0	0	0	923	36	847	960
	196	15	JUL	24971020	24274147	1210474	22668557	25806862	35.00	0	35.00	35.00	832256	0	0	0	0	0	0	0	829076	30571	786643	889757	116367	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	693547	34585	647673	737339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19162	3536	11224	23874	0	0	0	0	69.65	7.30	61.62	81.49	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	696873	140304	448971	954963	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	66077	1800000	2040000	1215786	93158	1067302	1373573	1201064	93808	1048643	1357862	0	0	0	0	923	36	864	960
	197	16	JUL	27129558	26241248	1269281	24155940	27788552	35.00	0	35.00	35.00	899700	0	0	0	0	0	0	0	890566	27911	833583	935336	116367	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	749750	36265	690170	793959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24448	4084	16149	31053	0	0	0	0	70.01	7.30	62.12	81.89	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	888311	152197	645975	1136980	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	62082	1800000	2040000	1159583	85925	1020082	1318036	1143195	86098	996211	1297799	0	0	0	0	925	34	863	960
	198	17	JUL	30497922	29241592	1519158	26448573	30934132	36.94	3.69	35.00	45.00	996804	0	0	0	0	0	0	0	984354	39539	907346	1055485	116368	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	828084	42968	755674	883832	0	0	0	0	0	0	0	0	0	0	0	0	5173	12627	0	40485	0	0	0	0	34729	7474	21978	48036	0	0	0	0	70.31	7.27	62.59	82.19	57315	7245	44712	66573	0	0	0	0	36.67	4.71	30.00	40.00	1256330	246190	879104	1724346	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	78384	1728000	2016000	1078743	97325	887087	1217996	1077201	98857	870838	1217934	0	0	0	0	937	27	887	961
	199	18	JUL	34305097	32561790	1972371	28397170	35003440	40.21	6.07	35.00	50.00	1082335	0	0	0	0	0	0	0	1081411	49280	971594	1174780	116368	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	886658	56081	768000	947269	0	0	0	0	0	0	0	0	0	0	0	0	30575	48953	0	157316	0	0	0	0	47810	10547	29006	63815	0	0	0	0	70.49	7.24	62.95	82.33	57315	7245	44713	66573	0	0	0	0	36.67	4.71	30.00	40.00	1743307	417870	1160244	2479460	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	89164	1680000	1992000	992100	111098	754684	1180652	1023706	106553	801855	1208310	0	0	0	0	974	19	949	1014
	200	19	JUL	34784433	32979515	2490651	28069919	36527865	41.25	5.58	35.00	50.00	1096968	0	0	0	0	0	0	0	1095083	61286	960694	1186068	116368	14711	90780	135168	0	0	0	0	0	0	0	0	0	0	0	0	898993	61046	792000	968037	0	0	0	0	0	0	0	0	0	0	0	0	30295	46616	0	151082	0	0	0	0	49427	9668	35854	64015	0	0	0	0	70.59	7.22	63.14	82.53	57315	7245	44712	66573	0	0	0	0	36.61	4.68	30.00	40.00	1804918	418346	1181049	2560583	0	0	0	0	0	0	0	0	0	0	0	0	0	1933333	87717	1704000	2016000	1004045	116831	760918	1214002	1028357	108724	803475	1216800	0	0	0	0	990	27	962	1051
	201	20	JUL	31238574	29913711	2853356	25688151	36580397	37.08	3.91	35.00	45.00	1012904	0	0	0	0	0	0	0	1002444	71398	882676	1141028	116367	14710	90780	135161	0	0	0	0	0	0	0	0	0	0	0	0	838384	58967	733947	944838	0	0	0	0	0	0	0	0	0	0	0	0	11405	23122	0	70221	0	0	0	0	36287	5860	29243	45404	0	0	0	0	70.69	7.24	63.30	82.81	57315	7245	44713	66573	0	0	0	0	36.43	4.59	30.00	40.00	1324863	300214	882025	1816156	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	77103	1752000	2016000	1091544	117837	880941	1282053	1079906	108694	894669	1270331	0	0	0	0	962	42	890	1044
	202	21	JUL	27762761	26829757	3115829	22219098	34653845	36.18	3.34	35.00	45.63	914152	0	0	0	0	0	0	0	906459	80930	772586	1091513	116367	14710	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	759224	71235	634831	924045	0	0	0	0	0	0	0	0	0	0	0	0	5138	14534	0	46245	0	0	0	0	25730	5019	18427	33598	0	0	0	0	70.94	7.26	63.71	83.17	57315	7245	44712	66573	0	0	0	0	36.11	4.46	30.00	40.00	933005	228645	552799	1295727	0	0	0	0	0	0	0	0	0	0	0	0	0	1914667	74857	1752000	2016000	1150304	135112	877710	1381169	1136418	125836	895749	1362742	0	0	0	0	942	44	840	995
	203	22	JUL	26716633	25877548	3030878	22683521	32454799	35.28	0.79	35.00	37.50	886944	0	0	0	0	0	0	0	879079	89763	771338	1043321	116366	14709	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	738991	85802	648101	923974	0	0	0	0	0	0	0	0	0	0	0	0	257	727	0	2315	0	0	0	0	23465	6412	13895	37174	0	0	0	0	71.27	7.29	64.04	83.56	57315	7245	44713	66573	0	0	0	0	35.41	4.45	30.00	40.00	839086	275637	455120	1321509	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	67882	1800000	2016000	1172752	118122	945712	1367899	1160289	112931	930194	1348290	0	0	0	0	934	46	840	984
	204	23	JUL	28837657	27814378	2217043	24955242	32722848	36.11	3.14	35.00	45.00	952283	0	0	0	0	0	0	0	939908	60776	846598	1047649	116365	14709	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	792962	59583	713007	919332	0	0	0	0	0	0	0	0	0	0	0	0	1214	3433	0	10925	0	0	0	0	29366	5495	19114	38377	0	0	0	0	71.58	7.33	64.24	83.91	57315	7245	44712	66573	0	0	0	0	34.81	4.73	30.00	40.00	1023278	227441	576265	1262500	0	0	0	0	0	0	0	0	0	0	0	0	0	1917333	74571	1800000	2040000	1123157	96432	917743	1254993	1102646	93379	897147	1224400	0	0	0	0	933	46	840	984
	205	24	JUL	31991578	30617858	2250764	26871301	35118966	36.39	3.14	35.00	45.00	1042570	0	0	0	0	0	0	0	1028361	56980	933162	1101308	116365	14709	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	865585	49773	767751	922678	0	0	0	0	0	0	0	0	0	0	0	0	6448	17704	0	56505	0	0	0	0	39963	7753	29614	52987	0	0	0	0	71.82	7.30	64.37	83.93	57315	7245	44713	66573	0	0	0	0	34.49	4.93	30.00	40.00	1373720	306012	888430	1876540	0	0	0	0	0	0	0	0	0	0	0	0	0	1917333	68300	1824000	2040000	1045301	89925	844817	1176249	1037684	77412	875964	1154429	0	0	0	0	958	47	885	1014
	206	25	JUL	35194985	33387664	2504741	28784345	37304778	40.42	5.87	35.00	49.38	1120729	0	0	0	0	0	0	0	1113995	67733	967482	1173736	116366	14709	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	923175	50872	821505	983401	0	0	0	0	0	0	0	0	0	0	0	0	21531	29321	0	90966	0	0	0	0	52924	12761	32663	72502	0	0	0	0	72.00	7.31	64.49	84.09	57315	7245	44712	66573	0	0	0	0	34.45	4.97	30.00	40.00	1807321	433550	979904	2472130	0	0	0	0	0	0	0	0	0	0	0	0	0	1914667	69538	1776000	2016000	969961	71155	821134	1075572	1000501	69645	860124	1106942	0	0	0	0	995	54	866	1051
	207	26	JUL	35332524	33472868	2259250	29463001	36189433	42.43	5.68	35.00	49.37	1123323	0	0	0	0	0	0	0	1117593	72905	987014	1223702	116366	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	925191	48063	833733	1000947	0	0	0	0	0	0	0	0	0	0	0	0	21824	21237	0	59574	0	0	0	0	54212	15250	30087	73969	0	0	0	0	72.02	7.29	64.62	83.91	57315	7245	44713	66573	0	0	0	0	34.48	4.94	30.00	40.00	1859656	561615	1048622	2843890	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	68922	1800000	2016000	962319	71607	876604	1065023	998638	67761	880713	1098952	0	0	0	0	998	46	896	1055
	208	27	JUL	32021577	30591039	2139668	26593925	33892531	38.54	4.60	35.00	45.00	1046732	0	0	0	0	0	0	0	1031235	76704	897809	1153617	116364	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	871332	58298	759826	963106	0	0	0	0	0	0	0	0	0	0	0	0	1888	3631	0	11655	0	0	0	0	41650	12867	22697	59736	0	0	0	0	72.07	7.25	64.80	83.79	57315	7245	44712	66573	0	0	0	0	34.49	4.93	30.00	40.00	1430538	481432	759317	2332103	0	0	0	0	0	0	0	0	0	0	0	0	0	1909333	75988	1776000	2040000	1036113	75636	947979	1180636	1038649	70071	941785	1148804	0	0	0	0	959	38	885	1032
	209	28	JUL	27533961	26634498	1734198	23563269	29429936	35.00	0	35.00	35.00	913183	0	0	0	0	0	0	0	903568	58111	812888	1005949	116364	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	760986	49549	673236	840855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26219	7095	15012	36562	0	0	0	0	72.27	7.30	64.99	84.02	57315	7245	44713	66574	0	0	0	0	34.48	4.94	30.00	40.00	899462	269629	538630	1462468	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	89084	1752000	2064000	1151014	73326	1069734	1285621	1130365	70355	1058988	1261900	0	0	0	0	952	50	840	1032
	210	29	JUL	26098505	25337408	1960966	22423910	28220882	35.00	0	35.00	35.00	868711	0	0	0	0	0	0	0	862721	64059	773701	933080	116364	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	723926	56028	640683	806311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22431	6368	12497	31787	0	0	0	0	72.60	7.31	65.32	84.30	57315	7245	44712	66573	0	0	0	0	34.44	4.97	30.00	40.00	761097	211270	453165	1087219	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	90510	1752000	2040000	1188074	64832	1082603	1275108	1167455	63543	1060581	1247873	0	0	0	0	952	51	840	1032
	211	30	JUL	28023716	27069793	2380211	23482502	29678871	35.00	0	35.00	35.00	928107	0	0	0	0	0	0	0	917972	80668	789473	1016833	116364	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	773423	68006	670929	847968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28185	9396	14869	43500	0	0	0	0	72.93	7.30	65.62	84.61	57315	7245	44713	66574	0	0	0	0	34.44	4.97	30.00	40.00	953923	305015	510821	1356975	0	0	0	0	0	0	0	0	0	0	0	0	0	1922667	81932	1800000	2040000	1149244	71700	982439	1243716	1131454	59638	1015586	1226403	0	0	0	0	951	52	840	1032
	212	31	JUL	31654373	30299823	2145551	26761134	32350143	36.39	2.85	35.00	43.75	1036814	0	0	0	0	0	0	0	1021072	71199	917561	1104534	116364	14708	90780	135156	0	0	0	0	0	0	0	0	0	0	0	0	863097	59026	764604	924290	0	0	0	0	0	0	0	0	0	0	0	0	1828	3511	0	9905	0	0	0	0	39782	11009	25112	57755	0	0	0	0	73.20	7.30	65.93	84.85	57315	7245	44712	66573	0	0	0	0	34.44	4.97	30.00	40.00	1354550	380357	946086	1965071	0	0	0	0	0	0	0	0	0	0	0	0	0	1938667	60692	1848000	2016000	1073741	65329	976916	1227396	1058230	59823	964535	1200379	0	0	0	0	968	44	864	1032
	213	01	AUG	36405920	34900585	2358152	30462732	37788686	43.54	4.92	35.00	50.00	1156419	0	0	0	0	0	0	0	1113183	63155	974191	1190377	88040	24044	56280	138840	0	0	0	0	0	0	0	0	0	0	0	0	945656	34880	870364	977895	0	0	0	0	0	0	0	0	0	0	0	0	36053	35878	0	100574	0	0	0	0	43435	10631	32067	63875	0	0	0	0	73.27	7.35	65.95	84.98	35960	9822	22990	56713	0	0	0	0	34.44	4.97	30.00	40.00	1505336	468692	962017	2555011	0	0	0	0	0	0	0	0	0	0	0	0	0	1946667	42999	1896000	1992000	964958	71554	859426	1121636	1006381	65139	908275	1151354	0	0	0	0	1028	38	956	1078
	214	02	AUG	36421931	34917555	2513740	31112690	38091732	42.92	6.20	35.00	50.00	1156149	0	0	0	0	0	0	0	1113235	61507	995035	1177080	88040	24044	56280	138840	0	0	0	0	0	0	0	0	0	0	0	0	945050	38167	880304	984000	0	0	0	0	0	0	0	0	0	0	0	0	36816	40786	0	113564	0	0	0	0	43329	10099	32824	61588	0	0	0	0	73.18	7.42	65.78	84.92	35960	9822	22990	56713	0	0	0	0	34.44	4.97	30.00	40.00	1504376	454834	984711	2463507	0	0	0	0	0	0	0	0	0	0	0	0	0	1957333	57812	1872000	2040000	975467	80938	846436	1151066	1009118	68344	903001	1160575	0	0	0	0	1028	43	930	1081
	215	03	AUG	32817424	31669143	2118990	27931553	34389739	38.40	4.92	35.00	47.50	1077262	0	0	0	0	0	0	0	1022777	67052	894066	1094852	88040	24044	56280	138840	0	0	0	0	0	0	0	0	0	0	0	0	893887	49660	798044	944330	0	0	0	0	0	0	0	0	0	0	0	0	7662	10999	0	26764	0	0	0	0	33188	9281	24262	48639	0	0	0	0	73.14	7.50	65.75	84.97	35960	9822	22990	56713	0	0	0	0	34.44	4.97	30.00	40.00	1148281	381147	727849	1945562	0	0	0	0	0	0	0	0	0	0	0	0	0	1965333	42999	1896000	2016000	1063784	65286	939744	1193956	1054017	65205	933985	1191208	0	0	0	0	988	31	912	1030
