C	area	de	hourly
	VARIABLES	BEGIN	END
	9	1	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
	3815	08	JUN	22:00	38428	2388	0	0	0	0	39	3	0
	3816	08	JUN	23:00	37594	2155	0	0	0	0	39	2	0
	3817	09	JUN	00:00	34633	11	0	0	0	0	39	0	0
	3818	09	JUN	01:00	33799	133	0	0	0	0	39	0	0
	3819	09	JUN	02:00	33340	71	0	0	0	0	39	0	0
	3820	09	JUN	03:00	32295	0	0	0	0	0	39	0	0
	3821	09	JUN	04:00	31157	0	0	0	0	0	39	0	0
	3822	09	JUN	05:00	30024	0	0	0	0	0	39	0	0
	3823	09	JUN	06:00	29777	0	0	0	0	0	39	0	0
	3824	09	JUN	07:00	29579	0	0	0	0	0	39	0	0
	3825	09	JUN	08:00	29849	0	0	0	0	0	39	0	0
	3826	09	JUN	09:00	29943	0	0	0	0	0	39	0	0
	3827	09	JUN	10:00	30639	0	0	0	0	0	39	0	0
	3828	09	JUN	11:00	31566	0	0	0	0	0	39	0	0
	3829	09	JUN	12:00	32534	145	0	0	0	0	39	0	0
	3830	09	JUN	13:00	33179	341	0	0	0	0	39	0	0
	3831	09	JUN	14:00	34351	511	0	0	0	0	39	1	0
	3832	09	JUN	15:00	35318	705	0	0	0	0	39	1	0
	3833	09	JUN	16:00	35973	1501	0	0	0	0	39	2	0
	3834	09	JUN	17:00	35763	1764	0	0	0	0	39	2	0
	3835	09	JUN	18:00	36780	1513	0	0	0	0	39	2	0
	3836	09	JUN	19:00	36828	1810	0	0	0	0	39	2	0
	3837	09	JUN	20:00	36460	982	0	0	0	0	39	2	0
	3838	09	JUN	21:00	36340	1650	0	0	0	0	39	2	0
	3839	09	JUN	22:00	35597	460	0	0	0	0	39	1	0
	3840	09	JUN	23:00	34894	421	0	0	0	0	39	1	0
	3841	10	JUN	00:00	32522	200	0	0	0	0	39	0	0
	3842	10	JUN	01:00	31494	0	0	0	0	0	39	0	0
	3843	10	JUN	02:00	30370	0	0	0	0	0	39	0	0
	3844	10	JUN	03:00	29374	0	0	0	0	0	39	0	0
	3845	10	JUN	04:00	28422	0	0	0	0	0	39	0	0
	3846	10	JUN	05:00	27776	0	0	0	0	0	39	0	0
	3847	10	JUN	06:00	26938	0	0	0	0	0	39	0	0
	3848	10	JUN	07:00	26857	0	0	0	0	0	39	0	0
	3849	10	JUN	08:00	26701	0	0	0	0	0	39	0	0
	3850	10	JUN	09:00	27645	0	0	0	0	0	39	0	0
	3851	10	JUN	10:00	28688	0	0	0	0	0	39	0	0
	3852	10	JUN	11:00	29463	0	0	0	0	0	39	0	0
	3853	10	JUN	12:00	30693	0	0	0	0	0	39	0	0
	3854	10	JUN	13:00	31883	0	0	0	0	0	39	0	0
	3855	10	JUN	14:00	33321	0	0	0	0	0	39	0	0
	3856	10	JUN	15:00	34269	0	0	0	0	0	39	0	0
	3857	10	JUN	16:00	35180	0	0	0	0	0	39	0	0
	3858	10	JUN	17:00	35544	39	0	0	0	0	39	0	0
	3859	10	JUN	18:00	35795	76	0	0	0	0	39	0	0
	3860	10	JUN	19:00	36171	681	0	0	0	0	39	1	0
	3861	10	JUN	20:00	35838	302	0	0	0	0	39	0	0
	3862	10	JUN	21:00	35501	245	0	0	0	0	39	0	0
	3863	10	JUN	22:00	34921	39	0	0	0	0	39	0	0
	3864	10	JUN	23:00	33908	0	0	0	0	0	39	0	0
	3865	11	JUN	00:00	33699	0	0	0	0	0	39	0	0
	3866	11	JUN	01:00	32528	209	0	0	0	0	39	0	0
	3867	11	JUN	02:00	32091	0	0	0	0	0	39	0	0
	3868	11	JUN	03:00	29912	0	0	0	0	0	39	0	0
	3869	11	JUN	04:00	29957	0	0	0	0	0	39	0	0
	3870	11	JUN	05:00	28881	0	0	0	0	0	39	0	0
	3871	11	JUN	06:00	28698	0	0	0	0	0	39	0	0
	3872	11	JUN	07:00	28279	0	0	0	0	0	39	0	0
	3873	11	JUN	08:00	27624	0	0	0	0	0	39	0	0
	3874	11	JUN	09:00	28595	0	0	0	0	0	39	0	0
	3875	11	JUN	10:00	29466	0	0	0	0	0	39	0	0
	3876	11	JUN	11:00	30224	0	0	0	0	0	39	0	0
	3877	11	JUN	12:00	31550	0	0	0	0	0	39	0	0
	3878	11	JUN	13:00	33556	200	0	0	0	0	39	0	0
	3879	11	JUN	14:00	34451	362	0	0	0	0	39	0	0
	3880	11	JUN	15:00	35401	41	0	0	0	0	39	0	0
	3881	11	JUN	16:00	36231	622	0	0	0	0	39	1	0
	3882	11	JUN	17:00	37030	187	0	0	0	0	39	1	0
	3883	11	JUN	18:00	37014	704	0	0	0	0	39	1	0
	3884	11	JUN	19:00	37370	734	0	0	0	0	39	1	0
	3885	11	JUN	20:00	37202	445	0	0	0	0	39	1	0
	3886	11	JUN	21:00	36590	693	0	0	0	0	39	1	0
	3887	11	JUN	22:00	35807	512	0	0	0	0	39	1	0
	3888	11	JUN	23:00	34631	442	0	0	0	0	39	1	0
	3889	12	JUN	00:00	36193	731	0	0	0	0	39	1	0
	3890	12	JUN	01:00	35131	0	0	0	0	0	39	0	0
	3891	12	JUN	02:00	35406	0	0	0	0	0	39	0	0
	3892	12	JUN	03:00	32925	0	0	0	0	0	39	0	0
	3893	12	JUN	04:00	33211	0	0	0	0	0	39	0	0
	3894	12	JUN	05:00	31113	0	0	0	0	0	39	0	0
	3895	12	JUN	06:00	31268	0	0	0	0	0	39	0	0
	3896	12	JUN	07:00	31028	0	0	0	0	0	39	0	0
	3897	12	JUN	08:00	31480	0	0	0	0	0	39	0	0
	3898	12	JUN	09:00	30803	0	0	0	0	0	39	0	0
	3899	12	JUN	10:00	31763	0	0	0	0	0	39	0	0
	3900	12	JUN	11:00	34014	120	0	0	0	0	39	0	0
	3901	12	JUN	12:00	34795	193	0	0	0	0	39	0	0
	3902	12	JUN	13:00	35209	0	0	0	0	0	39	0	0
	3903	12	JUN	14:00	36801	2	0	0	0	0	39	0	0
	3904	12	JUN	15:00	38265	80	0	0	0	0	40	0	0
	3905	12	JUN	16:00	38452	646	0	0	0	0	40	1	0
	3906	12	JUN	17:00	38703	1062	0	0	0	0	40	1	0
	3907	12	JUN	18:00	38592	1221	0	0	0	0	40	2	0
	3908	12	JUN	19:00	39315	1572	0	0	0	0	40	2	0
	3909	12	JUN	20:00	39251	1289	0	0	0	0	40	2	0
	3910	12	JUN	21:00	39099	1728	0	0	0	0	40	2	0
	3911	12	JUN	22:00	38162	602	0	0	0	0	40	1	0
	3912	12	JUN	23:00	37810	678	0	0	0	0	40	1	0
	3913	13	JUN	00:00	39184	674	0	0	0	0	40	1	0
	3914	13	JUN	01:00	38023	327	0	0	0	0	40	1	0
	3915	13	JUN	02:00	36164	119	0	0	0	0	40	1	0
	3916	13	JUN	03:00	36330	796	0	0	0	0	40	1	0
	3917	13	JUN	04:00	34891	0	0	0	0	0	40	0	0
	3918	13	JUN	05:00	34414	0	0	0	0	0	40	0	0
	3919	13	JUN	06:00	34577	0	0	0	0	0	40	0	0
	3920	13	JUN	07:00	34336	0	0	0	0	0	40	0	0
	3921	13	JUN	08:00	34598	0	0	0	0	0	40	0	0
	3922	13	JUN	09:00	34321	344	0	0	0	0	40	0	0
	3923	13	JUN	10:00	35970	0	0	0	0	0	40	0	0
	3924	13	JUN	11:00	36207	866	0	0	0	0	40	1	0
	3925	13	JUN	12:00	37129	45	0	0	0	0	40	1	0
	3926	13	JUN	13:00	37345	796	0	0	0	0	40	1	0
	3927	13	JUN	14:00	38849	1190	0	0	0	0	40	2	0
	3928	13	JUN	15:00	38238	2113	0	0	0	0	40	2	0
	3929	13	JUN	16:00	39181	1369	0	0	0	0	40	3	0
	3930	13	JUN	17:00	39588	1605	0	0	0	0	40	3	0
	3931	13	JUN	18:00	39601	2504	0	0	0	0	40	3	0
	3932	13	JUN	19:00	39086	2597	0	0	0	0	40	3	0
	3933	13	JUN	20:00	39085	1915	0	0	0	0	40	3	0
	3934	13	JUN	21:00	39440	2435	0	0	0	0	40	3	0
	3935	13	JUN	22:00	38638	2476	0	0	0	0	40	3	0
	3936	13	JUN	23:00	38708	944	0	0	0	0	40	1	0
	3937	14	JUN	00:00	38475	326	0	0	0	0	40	0	0
	3938	14	JUN	01:00	37334	0	0	0	0	0	40	0	0
	3939	14	JUN	02:00	36670	0	0	0	0	0	40	0	0
	3940	14	JUN	03:00	35937	0	0	0	0	0	40	0	0
	3941	14	JUN	04:00	35771	0	0	0	0	0	40	0	0
	3942	14	JUN	05:00	34891	0	0	0	0	0	40	0	0
	3943	14	JUN	06:00	34212	0	0	0	0	0	40	0	0
	3944	14	JUN	07:00	35080	0	0	0	0	0	40	0	0
	3945	14	JUN	08:00	34175	201	0	0	0	0	40	0	0
	3946	14	JUN	09:00	35350	251	0	0	0	0	40	0	0
	3947	14	JUN	10:00	35596	0	0	0	0	0	40	0	0
	3948	14	JUN	11:00	35754	0	0	0	0	0	40	0	0
	3949	14	JUN	12:00	36907	33	0	0	0	0	40	0	0
	3950	14	JUN	13:00	38228	817	0	0	0	0	40	1	0
	3951	14	JUN	14:00	38234	1288	0	0	0	0	40	2	0
	3952	14	JUN	15:00	37561	1665	0	0	0	0	40	2	0
	3953	14	JUN	16:00	38815	2204	0	0	0	0	40	2	0
	3954	14	JUN	17:00	38505	2596	0	0	0	0	40	3	0
	3955	14	JUN	18:00	39537	2195	0	0	0	0	40	3	0
	3956	14	JUN	19:00	39469	2849	0	0	0	0	40	4	0
	3957	14	JUN	20:00	39504	2707	0	0	0	0	40	3	0
	3958	14	JUN	21:00	38438	2451	0	0	0	0	40	3	0
	3959	14	JUN	22:00	38642	1385	0	0	0	0	40	2	0
	3960	14	JUN	23:00	38341	1082	0	0	0	0	40	1	0
	3961	15	JUN	00:00	36785	525	0	0	0	0	40	1	0
	3962	15	JUN	01:00	35676	298	0	0	0	0	40	0	0
	3963	15	JUN	02:00	34524	219	0	0	0	0	40	0	0
	3964	15	JUN	03:00	33364	0	0	0	0	0	40	0	0
	3965	15	JUN	04:00	32429	0	0	0	0	0	40	0	0
	3966	15	JUN	05:00	31575	0	0	0	0	0	40	0	0
	3967	15	JUN	06:00	30679	0	0	0	0	0	40	0	0
	3968	15	JUN	07:00	31589	0	0	0	0	0	40	0	0
	3969	15	JUN	08:00	31946	0	0	0	0	0	40	0	0
	3970	15	JUN	09:00	32313	0	0	0	0	0	40	0	0
	3971	15	JUN	10:00	32686	0	0	0	0	0	40	0	0
	3972	15	JUN	11:00	33652	165	0	0	0	0	40	0	0
	3973	15	JUN	12:00	34599	251	0	0	0	0	40	0	0
	3974	15	JUN	13:00	35664	382	0	0	0	0	40	0	0
	3975	15	JUN	14:00	35960	0	0	0	0	0	40	0	0
	3976	15	JUN	15:00	36970	389	0	0	0	0	40	1	0
	3977	15	JUN	16:00	36652	1363	0	0	0	0	40	2	0
	3978	15	JUN	17:00	37968	1283	0	0	0	0	40	2	0
	3979	15	JUN	18:00	38245	1416	0	0	0	0	40	2	0
	3980	15	JUN	19:00	37515	2431	0	0	0	0	40	3	0
	3981	15	JUN	20:00	37271	1692	0	0	0	0	40	2	0
	3982	15	JUN	21:00	36869	1206	0	0	0	0	40	1	0
	3983	15	JUN	22:00	37044	915	0	0	0	0	40	1	0
	3984	15	JUN	23:00	36867	674	0	0	0	0	40	1	0
	3985	16	JUN	00:00	33872	0	0	0	0	0	40	0	0
	3986	16	JUN	01:00	32898	0	0	0	0	0	40	0	0
	3987	16	JUN	02:00	31182	0	0	0	0	0	40	0	0
	3988	16	JUN	03:00	30234	0	0	0	0	0	40	0	0
	3989	16	JUN	04:00	29041	0	0	0	0	0	40	0	0
	3990	16	JUN	05:00	27769	0	0	0	0	0	40	0	0
	3991	16	JUN	06:00	27490	0	0	0	0	0	40	0	0
	3992	16	JUN	07:00	27417	0	0	0	0	0	40	0	0
	3993	16	JUN	08:00	27437	0	0	0	0	0	40	0	0
	3994	16	JUN	09:00	28038	0	0	0	0	0	40	0	0
	3995	16	JUN	10:00	28607	0	0	0	0	0	40	0	0
	3996	16	JUN	11:00	29510	0	0	0	0	0	40	0	0
	3997	16	JUN	12:00	30699	0	0	0	0	0	40	0	0
	3998	16	JUN	13:00	32089	0	0	0	0	0	40	0	0
	3999	16	JUN	14:00	33657	0	0	0	0	0	40	0	0
	4000	16	JUN	15:00	35228	0	0	0	0	0	40	0	0
	4001	16	JUN	16:00	36056	0	0	0	0	0	40	0	0
	4002	16	JUN	17:00	36594	0	0	0	0	0	40	0	0
	4003	16	JUN	18:00	36811	387	0	0	0	0	40	1	0
	4004	16	JUN	19:00	37344	312	0	0	0	0	40	0	0
	4005	16	JUN	20:00	36863	210	0	0	0	0	40	0	0
	4006	16	JUN	21:00	37087	206	0	0	0	0	40	0	0
	4007	16	JUN	22:00	35845	182	0	0	0	0	40	0	0
	4008	16	JUN	23:00	35862	81	0	0	0	0	40	0	0
	4009	17	JUN	00:00	32009	0	0	0	0	0	39	0	0
	4010	17	JUN	01:00	30964	0	0	0	0	0	39	0	0
	4011	17	JUN	02:00	29605	0	0	0	0	0	39	0	0
	4012	17	JUN	03:00	27738	0	0	0	0	0	39	0	0
	4013	17	JUN	04:00	27491	0	0	0	0	0	39	0	0
	4014	17	JUN	05:00	26538	0	0	0	0	0	39	0	0
	4015	17	JUN	06:00	26056	0	0	0	0	0	39	0	0
	4016	17	JUN	07:00	25953	0	0	0	0	0	39	0	0
	4017	17	JUN	08:00	25368	0	0	0	0	0	39	0	0
	4018	17	JUN	09:00	26076	0	0	0	0	0	39	0	0
	4019	17	JUN	10:00	27154	0	0	0	0	0	39	0	0
	4020	17	JUN	11:00	27783	0	0	0	0	0	39	0	0
	4021	17	JUN	12:00	29261	0	0	0	0	0	39	0	0
	4022	17	JUN	13:00	30794	0	0	0	0	0	39	0	0
	4023	17	JUN	14:00	31773	0	0	0	0	0	39	0	0
	4024	17	JUN	15:00	33426	0	0	0	0	0	39	0	0
	4025	17	JUN	16:00	34294	0	0	0	0	0	39	0	0
	4026	17	JUN	17:00	35031	0	0	0	0	0	39	0	0
	4027	17	JUN	18:00	35004	0	0	0	0	0	39	0	0
	4028	17	JUN	19:00	35576	0	0	0	0	0	39	0	0
	4029	17	JUN	20:00	35236	0	0	0	0	0	39	0	0
	4030	17	JUN	21:00	34571	0	0	0	0	0	39	0	0
	4031	17	JUN	22:00	34253	0	0	0	0	0	39	0	0
	4032	17	JUN	23:00	32919	0	0	0	0	0	39	0	0
	4033	18	JUN	00:00	33003	0	0	0	0	0	39	0	0
	4034	18	JUN	01:00	32118	0	0	0	0	0	39	0	0
	4035	18	JUN	02:00	30847	0	0	0	0	0	39	0	0
	4036	18	JUN	03:00	29365	0	0	0	0	0	39	0	0
	4037	18	JUN	04:00	28398	0	0	0	0	0	39	0	0
	4038	18	JUN	05:00	27691	0	0	0	0	0	39	0	0
	4039	18	JUN	06:00	26434	0	0	0	0	0	39	0	0
	4040	18	JUN	07:00	26605	0	0	0	0	0	39	0	0
	4041	18	JUN	08:00	26132	0	0	0	0	0	39	0	0
	4042	18	JUN	09:00	27064	0	0	0	0	0	39	0	0
	4043	18	JUN	10:00	27660	0	0	0	0	0	39	0	0
	4044	18	JUN	11:00	28440	0	0	0	0	0	39	0	0
	4045	18	JUN	12:00	29853	0	0	0	0	0	39	0	0
	4046	18	JUN	13:00	31388	0	0	0	0	0	39	0	0
	4047	18	JUN	14:00	32518	0	0	0	0	0	39	0	0
	4048	18	JUN	15:00	33830	0	0	0	0	0	39	0	0
	4049	18	JUN	16:00	35346	0	0	0	0	0	39	0	0
	4050	18	JUN	17:00	36356	93	0	0	0	0	39	0	0
	4051	18	JUN	18:00	36754	0	0	0	0	0	39	0	0
	4052	18	JUN	19:00	36385	88	0	0	0	0	39	0	0
	4053	18	JUN	20:00	37000	0	0	0	0	0	39	0	0
	4054	18	JUN	21:00	36416	0	0	0	0	0	39	0	0
	4055	18	JUN	22:00	35931	0	0	0	0	0	39	0	0
	4056	18	JUN	23:00	34408	0	0	0	0	0	39	0	0
	4057	19	JUN	00:00	36526	347	0	0	0	0	39	0	0
	4058	19	JUN	01:00	35272	212	0	0	0	0	39	0	0
	4059	19	JUN	02:00	34564	0	0	0	0	0	39	0	0
	4060	19	JUN	03:00	33828	0	0	0	0	0	39	0	0
	4061	19	JUN	04:00	32479	0	0	0	0	0	39	0	0
	4062	19	JUN	05:00	32613	0	0	0	0	0	39	0	0
	4063	19	JUN	06:00	31614	0	0	0	0	0	39	0	0
	4064	19	JUN	07:00	31165	0	0	0	0	0	39	0	0
	4065	19	JUN	08:00	32028	0	0	0	0	0	39	0	0
	4066	19	JUN	09:00	32527	0	0	0	0	0	39	0	0
	4067	19	JUN	10:00	32560	14	0	0	0	0	39	0	0
	4068	19	JUN	11:00	34221	104	0	0	0	0	39	0	0
	4069	19	JUN	12:00	34936	263	0	0	0	0	39	0	0
	4070	19	JUN	13:00	36396	23	0	0	0	0	39	0	0
	4071	19	JUN	14:00	37279	470	0	0	0	0	39	1	0
	4072	19	JUN	15:00	38009	173	0	0	0	0	39	1	0
	4073	19	JUN	16:00	37767	239	0	0	0	0	39	1	0
	4074	19	JUN	17:00	38566	752	0	0	0	0	39	1	0
	4075	19	JUN	18:00	38335	632	0	0	0	0	40	1	0
	4076	19	JUN	19:00	38376	646	0	0	0	0	40	1	0
	4077	19	JUN	20:00	39287	824	0	0	0	0	40	1	0
	4078	19	JUN	21:00	38338	314	0	0	0	0	39	1	0
	4079	19	JUN	22:00	38197	253	0	0	0	0	39	1	0
	4080	19	JUN	23:00	38054	127	0	0	0	0	39	1	0
	4081	20	JUN	00:00	39128	664	0	0	0	0	40	1	0
	4082	20	JUN	01:00	37981	837	0	0	0	0	40	1	0
	4083	20	JUN	02:00	35852	0	0	0	0	0	40	0	0
	4084	20	JUN	03:00	35927	0	0	0	0	0	40	0	0
	4085	20	JUN	04:00	34851	151	0	0	0	0	40	0	0
	4086	20	JUN	05:00	35381	0	0	0	0	0	40	0	0
	4087	20	JUN	06:00	35054	0	0	0	0	0	40	0	0
	4088	20	JUN	07:00	34389	0	0	0	0	0	40	0	0
	4089	20	JUN	08:00	34671	0	0	0	0	0	40	0	0
	4090	20	JUN	09:00	35367	0	0	0	0	0	40	0	0
	4091	20	JUN	10:00	37055	79	0	0	0	0	40	0	0
	4092	20	JUN	11:00	37084	0	0	0	0	0	40	0	0
	4093	20	JUN	12:00	38256	306	0	0	0	0	40	0	0
	4094	20	JUN	13:00	38379	107	0	0	0	0	40	0	0
	4095	20	JUN	14:00	38974	401	0	0	0	0	40	1	0
	4096	20	JUN	15:00	39059	864	0	0	0	0	40	1	0
	4097	20	JUN	16:00	39514	1145	0	0	0	0	40	1	0
	4098	20	JUN	17:00	39201	1476	0	0	0	0	40	2	0
	4099	20	JUN	18:00	39279	1673	0	0	0	0	40	2	0
	4100	20	JUN	19:00	39338	1568	0	0	0	0	40	2	0
	4101	20	JUN	20:00	38983	1621	0	0	0	0	40	2	0
	4102	20	JUN	21:00	39133	1325	0	0	0	0	40	2	0
	4103	20	JUN	22:00	39420	1037	0	0	0	0	40	1	0
	4104	20	JUN	23:00	38272	602	0	0	0	0	40	1	0
	4105	21	JUN	00:00	38741	528	0	0	0	0	40	1	0
	4106	21	JUN	01:00	38585	260	0	0	0	0	40	0	0
	4107	21	JUN	02:00	37831	145	0	0	0	0	40	0	0
	4108	21	JUN	03:00	35748	52	0	0	0	0	40	0	0
	4109	21	JUN	04:00	36242	0	0	0	0	0	40	0	0
	4110	21	JUN	05:00	36169	0	0	0	0	0	40	0	0
	4111	21	JUN	06:00	35040	0	0	0	0	0	40	0	0
	4112	21	JUN	07:00	34661	0	0	0	0	0	40	0	0
	4113	21	JUN	08:00	36043	0	0	0	0	0	40	0	0
	4114	21	JUN	09:00	34408	0	0	0	0	0	40	0	0
	4115	21	JUN	10:00	36522	0	0	0	0	0	40	0	0
	4116	21	JUN	11:00	37267	0	0	0	0	0	40	0	0
	4117	21	JUN	12:00	37892	0	0	0	0	0	40	0	0
	4118	21	JUN	13:00	37920	68	0	0	0	0	40	0	0
	4119	21	JUN	14:00	39084	244	0	0	0	0	40	0	0
	4120	21	JUN	15:00	39345	486	0	0	0	0	40	1	0
	4121	21	JUN	16:00	39018	1305	0	0	0	0	40	2	0
	4122	21	JUN	17:00	39760	1644	0	0	0	0	40	2	0
	4123	21	JUN	18:00	39585	1759	0	0	0	0	40	2	0
	4124	21	JUN	19:00	39428	1493	0	0	0	0	40	2	0
	4125	21	JUN	20:00	39308	1470	0	0	0	0	40	2	0
	4126	21	JUN	21:00	39660	1212	0	0	0	0	40	2	0
	4127	21	JUN	22:00	39369	834	0	0	0	0	40	1	0
	4128	21	JUN	23:00	39497	954	0	0	0	0	40	1	0
	4129	22	JUN	00:00	37356	27	0	0	0	0	40	0	0
	4130	22	JUN	01:00	36559	234	0	0	0	0	40	0	0
	4131	22	JUN	02:00	34497	0	0	0	0	0	40	0	0
	4132	22	JUN	03:00	34270	0	0	0	0	0	40	0	0
	4133	22	JUN	04:00	32776	0	0	0	0	0	40	0	0
	4134	22	JUN	05:00	31110	0	0	0	0	0	40	0	0
	4135	22	JUN	06:00	31462	0	0	0	0	0	40	0	0
	4136	22	JUN	07:00	31407	0	0	0	0	0	40	0	0
	4137	22	JUN	08:00	31779	0	0	0	0	0	40	0	0
	4138	22	JUN	09:00	31077	0	0	0	0	0	40	0	0
	4139	22	JUN	10:00	32132	0	0	0	0	0	40	0	0
	4140	22	JUN	11:00	33822	0	0	0	0	0	40	0	0
	4141	22	JUN	12:00	34885	0	0	0	0	0	40	0	0
	4142	22	JUN	13:00	34964	0	0	0	0	0	40	0	0
	4143	22	JUN	14:00	36569	37	0	0	0	0	40	0	0
	4144	22	JUN	15:00	38150	176	0	0	0	0	40	0	0
	4145	22	JUN	16:00	38658	387	0	0	0	0	40	0	0
	4146	22	JUN	17:00	38855	993	0	0	0	0	40	1	0
	4147	22	JUN	18:00	39191	616	0	0	0	0	40	1	0
	4148	22	JUN	19:00	38964	517	0	0	0	0	40	1	0
	4149	22	JUN	20:00	39138	500	0	0	0	0	40	1	0
	4150	22	JUN	21:00	39240	764	0	0	0	0	40	1	0
	4151	22	JUN	22:00	38817	678	0	0	0	0	39	1	0
	4152	22	JUN	23:00	37912	156	0	0	0	0	39	0	0
	4153	23	JUN	00:00	33741	0	0	0	0	0	39	0	0
	4154	23	JUN	01:00	32760	5	0	0	0	0	39	0	0
	4155	23	JUN	02:00	31492	0	0	0	0	0	39	0	0
	4156	23	JUN	03:00	29341	0	0	0	0	0	39	0	0
	4157	23	JUN	04:00	28537	0	0	0	0	0	39	0	0
	4158	23	JUN	05:00	28166	0	0	0	0	0	39	0	0
	4159	23	JUN	06:00	26379	0	0	0	0	0	39	0	0
	4160	23	JUN	07:00	27462	0	0	0	0	0	39	0	0
	4161	23	JUN	08:00	27511	0	0	0	0	0	39	0	0
	4162	23	JUN	09:00	28044	0	0	0	0	0	39	0	0
	4163	23	JUN	10:00	29416	0	0	0	0	0	39	0	0
	4164	23	JUN	11:00	30143	0	0	0	0	0	39	0	0
	4165	23	JUN	12:00	31295	0	0	0	0	0	39	0	0
	4166	23	JUN	13:00	32274	0	0	0	0	0	39	0	0
	4167	23	JUN	14:00	33383	203	0	0	0	0	39	0	0
	4168	23	JUN	15:00	34934	114	0	0	0	0	39	0	0
	4169	23	JUN	16:00	35138	416	0	0	0	0	39	0	0
	4170	23	JUN	17:00	35350	264	0	0	0	0	39	0	0
	4171	23	JUN	18:00	35709	380	0	0	0	0	39	0	0
	4172	23	JUN	19:00	36440	371	0	0	0	0	39	0	0
	4173	23	JUN	20:00	36663	594	0	0	0	0	39	1	0
	4174	23	JUN	21:00	35364	251	0	0	0	0	39	0	0
	4175	23	JUN	22:00	35355	170	0	0	0	0	39	0	0
	4176	23	JUN	23:00	34457	299	0	0	0	0	39	0	0
	4177	24	JUN	00:00	32075	0	0	0	0	0	39	0	0
	4178	24	JUN	01:00	30467	0	0	0	0	0	39	0	0
	4179	24	JUN	02:00	28971	0	0	0	0	0	39	0	0
	4180	24	JUN	03:00	27846	0	0	0	0	0	39	0	0
	4181	24	JUN	04:00	26995	0	0	0	0	0	39	0	0
	4182	24	JUN	05:00	26096	0	0	0	0	0	39	0	0
	4183	24	JUN	06:00	25463	0	0	0	0	0	39	0	0
	4184	24	JUN	07:00	25941	0	0	0	0	0	39	0	0
	4185	24	JUN	08:00	25886	0	0	0	0	0	39	0	0
	4186	24	JUN	09:00	25804	0	0	0	0	0	39	0	0
	4187	24	JUN	10:00	26925	0	0	0	0	0	39	0	0
	4188	24	JUN	11:00	27991	0	0	0	0	0	39	0	0
	4189	24	JUN	12:00	28432	0	0	0	0	0	39	0	0
	4190	24	JUN	13:00	30509	0	0	0	0	0	39	0	0
	4191	24	JUN	14:00	31387	0	0	0	0	0	39	0	0
	4192	24	JUN	15:00	32591	0	0	0	0	0	39	0	0
	4193	24	JUN	16:00	33125	0	0	0	0	0	39	0	0
	4194	24	JUN	17:00	34132	161	0	0	0	0	39	0	0
	4195	24	JUN	18:00	34991	0	0	0	0	0	39	0	0
	4196	24	JUN	19:00	34753	0	0	0	0	0	39	0	0
	4197	24	JUN	20:00	35463	0	0	0	0	0	39	0	0
	4198	24	JUN	21:00	34949	83	0	0	0	0	39	0	0
	4199	24	JUN	22:00	33812	21	0	0	0	0	39	0	0
	4200	24	JUN	23:00	32677	0	0	0	0	0	39	0	0
	4201	25	JUN	00:00	33203	0	0	0	0	0	39	0	0
	4202	25	JUN	01:00	31353	0	0	0	0	0	39	0	0
	4203	25	JUN	02:00	30389	0	0	0	0	0	39	0	0
	4204	25	JUN	03:00	28603	0	0	0	0	0	39	0	0
	4205	25	JUN	04:00	28487	0	0	0	0	0	39	0	0
	4206	25	JUN	05:00	26693	0	0	0	0	0	39	0	0
	4207	25	JUN	06:00	27083	0	0	0	0	0	39	0	0
	4208	25	JUN	07:00	26686	0	0	0	0	0	39	0	0
	4209	25	JUN	08:00	27614	0	0	0	0	0	39	0	0
	4210	25	JUN	09:00	27835	0	0	0	0	0	39	0	0
	4211	25	JUN	10:00	28362	0	0	0	0	0	39	0	0
	4212	25	JUN	11:00	29821	0	0	0	0	0	39	0	0
	4213	25	JUN	12:00	31003	0	0	0	0	0	39	0	0
	4214	25	JUN	13:00	32025	0	0	0	0	0	39	0	0
	4215	25	JUN	14:00	33535	0	0	0	0	0	39	0	0
	4216	25	JUN	15:00	35067	0	0	0	0	0	39	0	0
	4217	25	JUN	16:00	35824	0	0	0	0	0	39	0	0
	4218	25	JUN	17:00	36789	0	0	0	0	0	39	0	0
	4219	25	JUN	18:00	36665	0	0	0	0	0	39	0	0
	4220	25	JUN	19:00	36529	0	0	0	0	0	39	0	0
	4221	25	JUN	20:00	37099	0	0	0	0	0	39	0	0
	4222	25	JUN	21:00	36134	0	0	0	0	0	39	0	0
	4223	25	JUN	22:00	35831	67	0	0	0	0	39	0	0
	4224	25	JUN	23:00	34947	0	0	0	0	0	39	0	0
	4225	26	JUN	00:00	36806	0	0	0	0	0	40	0	0
	4226	26	JUN	01:00	36762	0	0	0	0	0	40	0	0
	4227	26	JUN	02:00	34598	0	0	0	0	0	40	0	0
	4228	26	JUN	03:00	33450	0	0	0	0	0	40	0	0
	4229	26	JUN	04:00	32590	0	0	0	0	0	40	0	0
	4230	26	JUN	05:00	32097	0	0	0	0	0	40	0	0
	4231	26	JUN	06:00	31903	0	0	0	0	0	40	0	0
	4232	26	JUN	07:00	31831	0	0	0	0	0	40	0	0
	4233	26	JUN	08:00	31295	0	0	0	0	0	40	0	0
	4234	26	JUN	09:00	32803	0	0	0	0	0	40	0	0
