C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	5280	08	AUG	23:00	1610426	1516241	186163	1062181	1844800	42.50	7.50	35.00	50.00	48892	0	0	0	0	0	0	0	48706	3126	39624	51945	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	39356	3490	30348	43000	0	0	0	0	0	0	0	0	0	0	0	0	2776	3769	0	11696	0	0	0	0	2846	1982	0	6947	0	0	0	0	74.35	7.19	65.62	85.74	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	94185	64830	0	208410	0	0	0	0	0	0	0	0	0	0	0	0	0	80750	3031	75000	85000	38618	6355	27304	54652	40202	4859	33871	51804	0	0	0	0	43	3	35	48
	5281	09	AUG	00:00	1539710	1442889	114071	1147615	1565909	42.50	7.50	35.00	50.00	48074	0	0	0	0	0	0	0	47523	3131	38370	50236	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	39435	2908	32789	43000	0	0	0	0	0	0	0	0	0	0	0	0	1253	1388	0	3618	0	0	0	0	3106	2397	0	8000	0	0	0	0	74.33	7.18	65.59	85.73	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	96821	74706	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	40228	4022	35000	50211	40231	4828	33984	51804	0	0	0	0	42	3	35	45
	5282	09	AUG	01:00	1494549	1394588	157075	1076145	1633500	41.25	7.39	35.00	50.00	46537	0	0	0	0	0	0	0	46171	3201	36328	48497	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	38208	3320	30747	43000	0	0	0	0	0	0	0	0	0	0	0	0	1146	1979	0	6770	0	0	0	0	3089	2905	0	8000	0	0	0	0	74.32	7.17	65.56	85.67	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	99960	91808	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	41563	4831	34639	52253	40323	4851	34639	52253	0	0	0	0	41	3	35	45
	5283	09	AUG	02:00	1437994	1342464	156316	879221	1505000	41.25	7.39	35.00	50.00	45908	0	0	0	0	0	0	0	44834	3188	34980	47462	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	38203	4446	25121	43000	0	0	0	0	0	0	0	0	0	0	0	0	107	229	0	787	0	0	0	0	2795	2269	0	6595	0	0	0	0	74.31	7.18	65.53	85.68	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	95530	80543	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	42606	5637	35000	57879	40583	5051	35395	53601	0	0	0	0	40	3	35	43
	5284	09	AUG	03:00	1383486	1279249	170351	839741	1485050	41.25	7.39	35.00	50.00	43860	0	0	0	0	0	0	0	43459	3143	33852	46257	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	36550	4867	23993	42430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180	2482	0	7624	0	0	0	0	74.29	7.17	65.53	85.63	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	104237	78724	0	228726	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	44367	5754	37570	59007	41340	5185	35536	54729	0	0	0	0	40	3	35	43
	5285	09	AUG	04:00	1361744	1306725	172519	794661	1457155	41.25	7.39	35.00	50.00	44546	0	0	0	0	0	0	0	42495	3247	32564	45570	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	37006	4808	22705	41633	0	0	0	0	0	0	0	0	0	0	0	0	230	763	0	2760	0	0	0	0	1530	2223	0	5874	0	0	0	0	74.29	7.18	65.53	85.65	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	55019	81523	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	43680	6221	36291	60295	42195	5387	35536	56017	0	0	0	0	40	2	35	43
	5286	09	AUG	05:00	1333127	1259591	146542	950530	1435000	40.00	7.07	35.00	50.00	43186	0	0	0	0	0	0	0	41882	3048	32739	44992	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	35988	4187	27158	41000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165	2655	0	7624	0	0	0	0	74.28	7.18	65.54	85.59	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	73536	91135	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	44928	5200	38000	55842	42763	5279	35947	55842	0	0	0	0	40	3	35	43
	5287	09	AUG	06:00	1321161	1283136	144586	881542	1435000	40.00	7.07	35.00	50.00	43993	0	0	0	0	0	0	0	41460	3098	31971	44166	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	36661	4131	25187	41000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	1850	0	5874	0	0	0	0	74.29	7.19	65.55	85.61	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	38024	69018	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	44256	5562	37553	57813	43185	5304	36772	56610	0	0	0	0	40	3	35	43
	5288	09	AUG	07:00	1317450	1317450	144693	906045	1528650	37.50	5.59	35.00	50.00	44563	0	0	0	0	0	0	0	41137	3354	31468	45312	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	36863	3691	25887	40571	0	0	0	0	0	0	0	0	0	0	0	0	545	1491	0	5373	0	0	0	0	0	0	0	0	0	0	0	0	74.30	7.19	65.57	85.63	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	43509	5659	35627	57113	43509	5659	35627	57113	0	0	0	0	41	2	35	43
	5289	09	AUG	08:00	1324848	1283296	172057	797356	1424990	37.50	5.59	35.00	50.00	43772	0	0	0	0	0	0	0	41451	3148	32641	45869	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	36375	4843	22782	40714	0	0	0	0	0	0	0	0	0	0	0	0	203	674	0	2440	0	0	0	0	1144	1748	0	4413	0	0	0	0	74.31	7.20	65.58	85.65	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	41552	66356	0	176538	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	44338	6482	37629	60218	43233	5424	35536	55940	0	0	0	0	40	2	35	43
	5290	09	AUG	09:00	1354590	1352271	141038	978985	1603700	41.25	7.39	35.00	50.00	45548	0	0	0	0	0	0	0	42123	3129	33552	46813	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	37591	3398	27971	41485	0	0	0	0	0	0	0	0	0	0	0	0	732	1925	0	6874	0	0	0	0	72	186	0	665	0	0	0	0	74.32	7.20	65.59	85.67	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	2318	5711	0	19950	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	42594	5474	34126	55029	42639	5314	35536	55029	0	0	0	0	41	2	35	43
	5291	09	AUG	10:00	1362746	1315226	133597	991200	1465625	41.25	7.39	35.00	50.00	45093	0	0	0	0	0	0	0	42739	3190	33901	47266	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	37578	3817	28320	41875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432	2178	0	7328	0	0	0	0	74.32	7.20	65.59	85.69	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	47520	71117	0	219840	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	43339	5423	35846	54680	42130	5263	35536	54680	0	0	0	0	40	3	35	43
	5292	09	AUG	11:00	1419231	1377541	176702	888216	1696350	41.25	7.39	35.00	50.00	46420	0	0	0	0	0	0	0	43984	3112	35237	48666	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	38319	4294	25378	42458	0	0	0	0	0	0	0	0	0	0	0	0	727	2412	0	8727	0	0	0	0	1209	1576	0	4278	0	0	0	0	74.32	7.20	65.58	85.71	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	41691	56289	0	171136	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	41870	6152	32273	57622	41195	4932	35536	53344	0	0	0	0	41	3	35	45
	5293	09	AUG	12:00	1470357	1408252	206157	907011	1794150	41.25	7.39	35.00	50.00	46846	0	0	0	0	0	0	0	45276	3351	35774	50621	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	38394	4494	25915	43000	0	0	0	0	0	0	0	0	0	0	0	0	1289	3013	0	10683	0	0	0	0	1865	2484	0	7624	0	0	0	0	74.32	7.20	65.56	85.66	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	62105	80364	0	228726	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	41233	6075	30317	57085	40581	4900	34665	52807	0	0	0	0	42	3	35	47
	5294	09	AUG	13:00	1506161	1423841	117439	1096095	1538937	41.25	7.39	35.00	50.00	47755	0	0	0	0	0	0	0	46675	3490	36898	52742	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	39319	3252	31317	43000	0	0	0	0	0	0	0	0	0	0	0	0	953	1416	0	4803	0	0	0	0	2674	2223	0	8000	0	0	0	0	74.31	7.19	65.55	85.65	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	82320	66039	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	40644	4453	35000	51683	40222	4840	33871	51804	0	0	0	0	42	3	35	47
	5295	09	AUG	14:00	1568329	1459985	183735	1162280	1949400	41.25	7.39	35.00	50.00	47885	0	0	0	0	0	0	0	47926	3280	38789	53726	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	38930	2656	33208	43000	0	0	0	0	0	0	0	0	0	0	0	0	1949	3764	0	13788	0	0	0	0	3319	2408	0	7624	0	0	0	0	74.29	7.18	65.52	85.60	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	108345	80725	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	40038	5278	27212	49792	40195	4867	33871	51804	0	0	0	0	42	3	35	50
	5296	09	AUG	15:00	1619703	1511514	232784	1062271	2035300	42.50	7.50	35.00	50.00	48603	0	0	0	0	0	0	0	48921	3295	40210	55445	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	39058	3352	30351	43000	0	0	0	0	0	0	0	0	0	0	0	0	2890	4471	0	15506	0	0	0	0	3245	2408	0	7624	0	0	0	0	74.27	7.17	65.49	85.54	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	108189	76325	0	228726	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	38969	6370	25494	52649	40052	5034	33494	51804	0	0	0	0	43	4	35	52
	5297	09	AUG	16:00	1641611	1497979	145459	1111551	1684150	43.75	7.39	35.00	50.00	48932	0	0	0	0	0	0	0	49968	3270	41618	56421	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	39688	3149	31759	43000	0	0	0	0	0	0	0	0	0	0	0	0	2178	2640	0	8483	0	0	0	0	4374	1668	1831	8000	0	0	0	0	74.25	7.17	65.45	85.49	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	143633	51116	67628	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	39051	4874	32517	51241	39941	5166	32517	51804	0	0	0	0	43	4	35	52
	5298	09	AUG	17:00	1690364	1559933	172276	1155546	1798500	43.75	7.40	35.00	50.00	49705	0	0	0	0	0	0	0	50821	3017	42875	56380	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	39725	2844	33016	43000	0	0	0	0	0	0	0	0	0	0	0	0	3391	3631	0	10070	0	0	0	0	3976	2465	0	8000	0	0	0	0	74.22	7.17	65.47	85.44	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	130431	79831	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	37801	5019	32268	49984	39884	5207	32559	51804	0	0	0	0	44	4	35	52
	5299	09	AUG	18:00	1698425	1551678	118724	1322265	1751037	45.00	7.07	35.00	50.00	49944	0	0	0	0	0	0	0	51303	3178	43360	57151	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	40159	2177	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	2922	2903	0	9213	0	0	0	0	4493	2132	0	8000	0	0	0	0	74.19	7.16	65.43	85.38	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	146747	69155	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	37835	4203	31679	45221	39637	5383	31787	51804	0	0	0	0	45	4	38	52
	5300	09	AUG	19:00	1731962	1631453	206964	1347850	2126300	46.25	6.50	35.00	50.00	50922	0	0	0	0	0	0	0	51478	3076	44091	57265	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	40185	2108	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	4499	5151	0	17326	0	0	0	0	3065	2557	0	7624	0	0	0	0	74.18	7.16	65.45	85.33	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	100509	85927	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	36232	5608	23674	44490	39590	5350	31674	51804	0	0	0	0	45	4	39	54
	5301	09	AUG	20:00	1733105	1636420	198895	1357125	2106850	46.25	6.49	35.00	50.00	51082	0	0	0	0	0	0	0	51515	3013	44356	56875	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	40315	2147	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	4508	5043	0	16937	0	0	0	0	2964	2507	0	7624	0	0	0	0	74.16	7.14	65.46	85.27	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	96685	83200	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	36094	5442	24063	44225	39611	5325	32063	51804	0	0	0	0	45	4	39	53
	5302	09	AUG	21:00	1695124	1558839	144174	1354290	1832300	45.00	7.07	35.00	50.00	50091	0	0	0	0	0	0	0	51120	2952	44275	56241	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	40238	2109	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	3010	3332	0	8646	0	0	0	0	4143	2432	0	8000	0	0	0	0	74.14	7.14	65.43	85.22	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	136285	79247	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	37669	4355	30608	44306	39771	5215	32698	51804	0	0	0	0	45	4	39	53
	5303	09	AUG	22:00	1675789	1570919	199914	1324540	2060450	43.75	7.39	35.00	50.00	50154	0	0	0	0	0	0	0	50359	3078	43425	55947	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	40132	2160	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	3326	4894	0	16009	0	0	0	0	3172	2334	0	7285	0	0	0	0	74.12	7.14	65.39	85.16	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	104870	76978	0	218550	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	37459	5489	24991	45156	39900	5130	32991	51804	0	0	0	0	44	4	39	53
	5304	09	AUG	23:00	1632147	1542093	177768	1281665	1966100	42.50	7.50	35.00	50.00	49514	0	0	0	0	0	0	0	49288	2964	42200	54061	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	39755	2169	36000	43000	0	0	0	0	0	0	0	0	0	0	0	0	3013	4357	0	14122	0	0	0	0	2791	2536	0	7624	0	0	0	0	74.11	7.12	65.41	85.11	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	90054	82897	0	234978	0	0	0	0	0	0	0	0	0	0	0	0	0	80917	2499	76000	85000	38148	5004	26878	46381	40149	4900	33871	51804	0	0	0	0	44	3	39	51
	5305	10	AUG	00:00	1440878	1386372	94420	1133790	1505000	41.25	7.40	35.00	50.00	46742	0	0	0	0	0	0	0	44841	3023	37975	49960	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	38597	2879	32394	43000	0	0	0	0	0	0	0	0	0	0	0	0	710	1143	0	3706	0	0	0	0	1806	2361	0	6316	0	0	0	0	74.10	7.11	65.42	85.07	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	54507	70636	0	189488	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	41193	3250	36294	49606	40837	4338	35536	51804	0	0	0	0	41	2	38	46
	5306	10	AUG	01:00	1405657	1374561	144697	1099560	1711800	41.25	7.39	35.00	50.00	46120	0	0	0	0	0	0	0	43554	3055	36997	48975	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	37981	3036	31416	42100	0	0	0	0	0	0	0	0	0	0	0	0	905	2468	0	9036	0	0	0	0	940	1481	0	4338	0	0	0	0	74.11	7.11	65.43	85.09	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	31095	50045	0	138775	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	41615	4981	30964	50584	41357	4304	35536	51804	0	0	0	0	41	2	37	46
	5307	10	AUG	02:00	1354815	1325156	130476	1064385	1624000	40.00	7.07	35.00	50.00	44758	0	0	0	0	0	0	0	42183	2982	35992	47218	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	36995	2713	30411	41000	0	0	0	0	0	0	0	0	0	0	0	0	607	2012	0	7280	0	0	0	0	852	1593	0	4902	0	0	0	0	74.12	7.11	65.44	85.11	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	29659	58812	0	196074	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	42898	4950	32720	51589	42298	4389	35536	51804	0	0	0	0	41	2	36	44
	5308	10	AUG	03:00	1296788	1259875	122385	1009925	1399300	37.50	5.59	35.00	50.00	42978	0	0	0	0	0	0	0	40775	2926	34436	45923	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	35717	3348	28855	39980	0	0	0	0	0	0	0	0	0	0	0	0	196	649	0	2347	0	0	0	0	1134	2035	0	5984	0	0	0	0	74.12	7.12	65.45	85.13	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	36913	64984	0	179520	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	44587	4611	38800	53145	43580	4451	35536	53145	0	0	0	0	40	2	36	43
	5309	10	AUG	04:00	1259291	1228369	100648	969990	1371580	37.50	5.59	35.00	50.00	42116	0	0	0	0	0	0	0	39719	2902	33295	44773	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	35096	2876	27714	39188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	1798	0	4902	0	0	0	0	74.13	7.13	65.46	85.15	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	30922	63840	0	196074	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	45404	4363	39587	54286	44540	4612	35536	54286	0	0	0	0	40	2	36	43
	5310	10	AUG	05:00	1237105	1210377	126887	934990	1444300	37.50	5.59	35.00	50.00	41030	0	0	0	0	0	0	0	38885	2893	32295	43625	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	33981	2908	26714	37546	0	0	0	0	0	0	0	0	0	0	0	0	420	1053	0	3686	0	0	0	0	755	1695	0	4902	0	0	0	0	74.13	7.13	65.48	85.17	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	26728	61517	0	196074	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	46098	5162	36314	55286	45343	4591	36314	55286	0	0	0	0	40	2	37	43
	5311	10	AUG	06:00	1210547	1192060	114937	914480	1386950	37.50	5.59	35.00	50.00	40635	0	0	0	0	0	0	0	38177	2881	31709	42477	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	33757	2902	26128	37026	0	0	0	0	0	0	0	0	0	0	0	0	212	702	0	2539	0	0	0	0	480	1354	0	4902	0	0	0	0	74.14	7.14	65.49	85.19	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	18487	54012	0	196074	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	46532	4859	37461	55872	46052	4526	37461	55872	0	0	0	0	40	2	36	43
	5312	10	AUG	07:00	1200692	1180911	141512	758085	1333450	37.50	5.59	35.00	50.00	40352	0	0	0	0	0	0	0	37959	2734	31431	41408	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	33565	3894	21660	37164	0	0	0	0	0	0	0	0	0	0	0	0	122	406	0	1469	0	0	0	0	543	1213	0	4190	0	0	0	0	74.15	7.14	65.50	85.21	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	19782	47148	0	167617	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	46812	5189	38531	60340	46269	4359	38531	56150	0	0	0	0	40	2	36	43
	5313	10	AUG	08:00	1204107	1204107	108104	903420	1323900	37.50	5.59	35.00	50.00	41108	0	0	0	0	0	0	0	38064	2811	31393	41345	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	34177	2903	25812	37468	0	0	0	0	0	0	0	0	0	0	0	0	158	378	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	74.17	7.14	65.51	85.23	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	46165	4436	38722	56188	46165	4436	38722	56188	0	0	0	0	40	2	37	43
	5314	10	AUG	09:00	1222326	1195882	122062	941990	1338950	37.50	5.59	35.00	50.00	40855	0	0	0	0	0	0	0	38625	2641	32495	41900	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	33980	3319	26914	37930	0	0	0	0	0	0	0	0	0	0	0	0	132	436	0	1579	0	0	0	0	785	1551	0	4778	0	0	0	0	74.18	7.14	65.52	85.25	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	26443	52167	0	143355	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	46388	4916	38421	55086	45603	4362	38421	55086	0	0	0	0	40	2	36	43
	5315	10	AUG	10:00	1248752	1242974	97816	973980	1346050	37.50	5.59	35.00	50.00	42456	0	0	0	0	0	0	0	39373	2608	33409	42448	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	35309	2658	27828	38421	0	0	0	0	0	0	0	0	0	0	0	0	143	476	0	1721	0	0	0	0	193	639	0	2311	0	0	0	0	74.19	7.14	65.53	85.27	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	5778	19162	0	69330	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	45048	4028	40000	54172	44855	4310	37689	54172	0	0	0	0	40	2	36	43
	5316	10	AUG	11:00	1296508	1296508	103595	1027565	1429050	37.50	5.59	35.00	50.00	43876	0	0	0	0	0	0	0	40550	2557	34940	43543	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	36305	2542	29359	39604	0	0	0	0	0	0	0	0	0	0	0	0	516	1160	0	3381	0	0	0	0	0	0	0	0	0	0	0	0	74.21	7.14	65.55	85.29	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	43678	4185	36619	52641	43678	4185	36619	52641	0	0	0	0	41	2	37	43
	5317	10	AUG	12:00	1343103	1318535	141794	916565	1518250	38.75	6.49	35.00	50.00	44727	0	0	0	0	0	0	0	41919	2703	35959	45103	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	37058	3682	26188	41000	0	0	0	0	0	0	0	0	0	0	0	0	430	1428	0	5165	0	0	0	0	703	1518	0	4190	0	0	0	0	74.21	7.14	65.56	85.31	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	24568	54199	0	167617	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	43012	5039	34835	55812	42400	4288	35536	51804	0	0	0	0	40	2	36	43
	5318	10	AUG	13:00	1382329	1360382	102633	1111915	1498950	41.25	7.39	35.00	50.00	46161	0	0	0	0	0	0	0	43125	2682	37350	46103	3729	1020	2099	5581	0	0	0	0	0	0	0	0	0	0	0	0	38252	2715	31769	41004	0	0	0	0	0	0	0	0	0	0	0	0	431	1103	0	3898	0	0	0	0	713	1691	0	6164	0	0	0	0	74.22	7.14	65.56	85.33	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	21946	50748	0	184920	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	41817	3613	35996	50231	41676	4274	35536	51804	0	0	0	0	40	2	36	43
	5319	10	AUG	14:00	1451905	1415205	132673	1187480	1661850	41.25	7.39	35.00	50.00	46902	0	0	0	0	0	0	0	44567	2576	39509	47975	3728	1019	2100	5581	0	0	0	0	0	0	0	0	0	0	0	0	38358	2315	33928	42000	0	0	0	0	0	0	0	0	0	0	0	0	1453	2693	0	8037	0	0	0	0	1026	1696	0	4902	0	0	0	0	74.23	7.15	65.55	85.35	1523	416	858	2280	0	0	0	0	33.33	4.71	30.00	40.00	36700	62221	0	196074	0	0	0	0	0	0	0	0	0	0	0	0	0	80500	2363	76000	84000	40688	4762	31963	48072	41046	4375	35536	51804	0	0	0	0	42	2	37	45
