C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	185	04	JUL	34750526	32672313	2061812	29532819	36512727	41.09	5.82	35.00	50.00	1090602	0	0	0	0	0	0	0	1099045	50319	1001531	1190235	118233	32192	79440	182280	0	0	0	0	0	0	0	0	0	0	0	0	895557	35233	835284	964685	0	0	0	0	0	0	0	0	0	0	0	0	26557	29384	0	80985	0	0	0	0	58698	20918	33902	109970	0	0	0	0	66.22	6.36	56.40	75.85	58234	15854	39130	89775	0	0	0	0	35.83	4.93	30.00	40.00	2078214	685495	1183439	3299095	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	65605	1800000	2016000	993887	85209	855015	1124205	1009401	85704	870075	1137895	0	0	0	0	972	44	895	1048
	186	05	JUL	35148188	32732295	2203991	29813863	37414463	43.02	6.05	35.00	50.00	1091876	0	0	0	0	0	0	0	1108432	59234	981714	1190942	118233	32191	79440	182280	0	0	0	0	0	0	0	0	0	0	0	0	896267	35064	851825	983270	0	0	0	0	0	0	0	0	0	0	0	0	27259	28909	0	82725	0	0	0	0	66673	24951	28784	107926	0	0	0	0	66.16	6.37	56.28	75.73	58234	15854	39130	89775	0	0	0	0	35.89	4.86	30.00	40.00	2415893	984142	863507	4317040	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	57411	1824000	1992000	988474	82678	877275	1140175	997559	87811	880930	1151167	0	0	0	0	964	47	893	1063
	187	06	JUL	31566622	30502358	1673618	28029189	33878394	38.80	4.27	35.00	47.50	1039165	0	0	0	0	0	0	0	1017396	58441	909713	1128952	118232	32191	79440	182280	0	0	0	0	0	0	0	0	0	0	0	0	862995	42957	800834	951174	0	0	0	0	0	0	0	0	0	0	0	0	5950	7623	0	20936	0	0	0	0	30218	13283	8790	53138	0	0	0	0	66.24	6.43	56.12	75.79	58234	15854	39130	89775	0	0	0	0	35.97	4.79	30.00	40.00	1064263	462204	351600	1719222	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	50754	1800000	1992000	1047054	71933	873250	1153162	1047106	72497	890664	1169474	0	0	0	0	938	32	882	1000
	188	07	JUL	27525143	27146063	1803125	23340497	29615250	36.25	1.67	35.00	40.00	929500	0	0	0	0	0	0	0	903762	53538	765046	997128	118232	32190	79440	182274	0	0	0	0	0	0	0	0	0	0	0	0	774036	50407	666871	846150	0	0	0	0	0	0	0	0	0	0	0	0	1096	3636	0	13157	0	0	0	0	10398	9823	0	29789	0	0	0	0	66.59	6.41	56.58	75.96	58234	15854	39130	89775	0	0	0	0	35.87	4.89	30.00	40.00	379080	354613	0	1065737	0	0	0	0	0	0	0	0	0	0	0	0	0	1918000	38523	1848000	1968000	1142868	71421	1001850	1271937	1135383	65913	1001849	1244766	0	0	0	0	925	29	870	960
	189	08	JUL	25865717	25590686	1917019	21675940	29398615	36.09	1.96	35.00	40.63	876750	0	0	0	0	0	0	0	856934	58871	711480	931026	118231	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	730336	53215	619313	830479	0	0	0	0	0	0	0	0	0	0	0	0	578	1829	0	6637	0	0	0	0	7789	6350	0	18838	0	0	0	0	67.08	6.40	57.17	76.30	58234	15854	39130	89775	0	0	0	0	35.83	4.93	30.00	40.00	275031	228372	0	753520	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	39749	1848000	1992000	1179085	73266	1058884	1300687	1172713	71193	1048029	1296840	0	0	0	0	919	37	860	960
	190	09	JUL	27577222	27217850	2344261	23349601	32316532	36.98	2.65	35.00	41.88	929840	0	0	0	0	0	0	0	904931	58183	768191	1007796	118231	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	773366	60987	667131	895145	0	0	0	0	0	0	0	0	0	0	0	0	3000	5797	0	19729	0	0	0	0	10333	10576	0	38512	0	0	0	0	67.57	6.36	57.75	76.56	58234	15854	39130	89775	0	0	0	0	35.83	4.93	30.00	40.00	359371	337750	0	1155347	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	52612	1800000	1992000	1139633	85712	1016571	1276869	1131403	80180	1014747	1264129	0	0	0	0	922	41	840	960
	191	10	JUL	31641373	30716358	2115005	27210524	33776514	39.48	4.61	35.00	45.63	1033996	0	0	0	0	0	0	0	1014533	51903	904792	1090094	118231	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	853077	45200	777444	911205	0	0	0	0	0	0	0	0	0	0	0	0	17173	21146	0	59520	0	0	0	0	26052	9814	10333	43022	0	0	0	0	68.01	6.35	58.17	76.82	58234	15854	39130	89775	0	0	0	0	35.83	4.93	30.00	40.00	925015	367986	412980	1549695	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	63372	1800000	2040000	1045750	89143	912795	1166556	1042152	88210	917623	1192472	0	0	0	0	944	28	873	971
	192	11	JUL	34682680	32678332	2059093	29527682	35675423	42.34	6.35	35.00	50.00	1082539	0	0	0	0	0	0	0	1092526	65076	948854	1186656	118231	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	885127	35686	839893	935852	0	0	0	0	0	0	0	0	0	0	0	0	33978	39012	0	109443	0	0	0	0	55190	25627	16886	91691	0	0	0	0	68.20	6.37	58.61	77.06	58234	15854	39130	89775	0	0	0	0	35.72	4.85	30.00	40.00	2004347	1031005	506578	3667640	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	64591	1800000	1992000	986895	83105	869552	1144921	998613	91122	875067	1181881	0	0	0	0	962	35	894	1025
	193	12	JUL	35541732	33068286	2492105	28534480	36253640	43.13	5.89	35.00	50.00	1089898	0	0	0	0	0	0	0	1113977	78469	940710	1204684	118230	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	888562	42502	815271	960000	0	0	0	0	0	0	0	0	0	0	0	0	39372	39796	0	120273	0	0	0	0	67812	28601	22975	107209	0	0	0	0	68.17	6.49	58.74	77.32	58234	15854	39130	89775	0	0	0	0	35.62	4.80	30.00	40.00	2473447	1155182	689264	4288360	0	0	0	0	0	0	0	0	0	0	0	0	0	1902000	60498	1776000	2016000	974066	95337	825928	1200729	987517	93985	845082	1199879	0	0	0	0	971	36	898	1035
	194	13	JUL	32773285	31174731	2216141	26800211	33540286	40.57	5.47	35.00	49.37	1046425	0	0	0	0	0	0	0	1045155	75599	883679	1161479	118231	32189	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	861959	53984	765720	949340	0	0	0	0	0	0	0	0	0	0	0	0	20123	23854	0	71670	0	0	0	0	44842	24757	16436	92191	0	0	0	0	68.17	6.58	58.58	77.42	58234	15854	39130	89775	0	0	0	0	35.51	4.77	30.00	40.00	1598555	876047	493082	2861379	0	0	0	0	0	0	0	0	0	0	0	0	0	1900000	58652	1800000	1992000	1017918	88280	903764	1226280	1018776	93249	884110	1232796	0	0	0	0	946	28	890	993
	195	14	JUL	28227663	27819362	2339937	22990780	31226330	36.88	2.66	35.00	41.25	950781	0	0	0	0	0	0	0	923747	61475	807653	1027837	118230	32188	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	790959	65363	656879	883388	0	0	0	0	0	0	0	0	0	0	0	0	2716	4560	0	15433	0	0	0	0	11842	8440	0	24660	0	0	0	0	68.44	6.60	58.79	77.65	58234	15854	39130	89775	0	0	0	0	35.21	4.84	30.00	40.00	408301	300621	0	909766	0	0	0	0	0	0	0	0	0	0	0	0	0	1914000	57236	1800000	2016000	1120325	90065	999598	1359121	1111818	85479	993215	1334461	0	0	0	0	926	45	848	984
	196	15	JUL	25914962	25677000	2125248	21029610	29304415	35.42	1.21	35.00	39.38	880060	0	0	0	0	0	0	0	858651	58780	774946	947483	118230	32188	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	733252	60295	600846	837269	0	0	0	0	0	0	0	0	0	0	0	0	264	875	0	3166	0	0	0	0	6906	7948	0	22388	0	0	0	0	68.92	6.58	59.30	77.89	58234	15854	39130	89775	0	0	0	0	35.00	5.00	30.00	40.00	237962	284982	0	895506	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	54663	1824000	2040000	1192484	87976	1072986	1439154	1186792	85296	1072973	1422881	0	0	0	0	922	42	846	984
	197	16	JUL	26723363	26294654	2262337	21727583	29406122	35.10	0.35	35.00	36.25	901473	0	0	0	0	0	0	0	881702	52446	815199	966337	118230	32188	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	751202	64537	620788	839288	0	0	0	0	0	0	0	0	0	0	0	0	52	171	0	620	0	0	0	0	12218	5390	2604	20975	0	0	0	0	69.41	6.56	59.88	78.23	58234	15854	39130	89775	0	0	0	0	35.00	5.00	30.00	40.00	428708	188298	78106	734848	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	42708	1848000	2016000	1168746	82629	1093380	1395212	1161971	79751	1091273	1379596	0	0	0	0	927	34	864	984
	198	17	JUL	29911680	28976641	1918454	26094662	33089503	35.31	1.04	35.00	38.75	992891	0	0	0	0	0	0	0	972443	50264	879110	1072264	118230	32188	79440	182268	0	0	0	0	0	0	0	0	0	0	0	0	827143	53216	745562	936281	0	0	0	0	0	0	0	0	0	0	0	0	533	1767	0	6393	0	0	0	0	26538	13450	3772	50653	0	0	0	0	69.80	6.54	60.44	78.62	58233	15854	39129	89775	0	0	0	0	35.00	5.00	30.00	40.00	935039	486134	113156	1893477	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	39345	1872000	1992000	1098324	67404	1025326	1246438	1100361	57758	1043472	1221579	0	0	0	0	939	34	873	994
	199	18	JUL	32494541	30856229	1996448	28122322	34219535	37.29	2.23	35.00	40.63	1051299	0	0	0	0	0	0	0	1043605	68314	929891	1206062	118231	32187	79447	182268	0	0	0	0	0	0	0	0	0	0	0	0	873108	55976	803495	967681	0	0	0	0	0	0	0	0	0	0	0	0	5949	9304	0	30029	0	0	0	0	46318	18541	19732	85411	0	0	0	0	70.07	6.56	60.64	79.05	58234	15854	39130	89775	0	0	0	0	35.00	5.00	30.00	40.00	1638312	750204	591958	3416440	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	47455	1848000	2016000	1050943	56444	950174	1151777	1066136	58086	962528	1169816	0	0	0	0	955	32	897	1013
	200	19	JUL	32778814	30833925	1983908	27292168	33816595	36.67	2.08	35.00	40.63	1052419	0	0	0	0	0	0	0	1051853	79755	943968	1218708	118231	32187	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	874887	52040	779776	965257	0	0	0	0	0	0	0	0	0	0	0	0	4258	7366	0	25280	0	0	0	0	54477	27824	16352	106843	0	0	0	0	70.15	6.64	60.35	79.46	58233	15854	39129	89775	0	0	0	0	35.00	5.00	30.00	40.00	1944890	1079608	490568	4273720	0	0	0	0	0	0	0	0	0	0	0	0	0	1940000	55281	1872000	2064000	1060855	62549	941448	1164224	1066718	59334	956107	1169478	0	0	0	0	957	28	913	1014
	201	20	JUL	30035193	28924821	1890305	25936395	31757494	35.31	0.74	35.00	37.50	991337	0	0	0	0	0	0	0	975306	82788	866391	1134667	118231	32187	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	825947	53393	741040	907357	0	0	0	0	0	0	0	0	0	0	0	0	333	847	0	2986	0	0	0	0	30794	19635	3140	81354	0	0	0	0	70.26	6.72	60.05	79.59	58234	15854	39130	89775	0	0	0	0	35.00	5.00	30.00	40.00	1110371	781613	94192	3254162	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	51846	1848000	2016000	1117719	79644	995063	1250960	1114647	72737	995422	1228581	0	0	0	0	954	26	912	1002
	202	21	JUL	26035347	25646198	2615674	21253942	29480500	35.00	0	35.00	35.00	879298	0	0	0	0	0	0	0	862095	80511	744975	979111	118231	32187	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	732749	74734	607255	842300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11115	5407	813	21407	0	0	0	0	70.62	6.78	60.32	80.23	58233	15854	39129	89775	0	0	0	0	35.00	5.00	30.00	40.00	389149	196912	32520	646664	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	48456	1848000	2016000	1209251	107822	1077955	1408745	1201946	104540	1075446	1396993	0	0	0	0	946	21	912	984
	203	22	JUL	25240946	24883262	2769061	21042108	30173255	35.00	0	35.00	35.00	853140	0	0	0	0	0	0	0	839327	84075	694044	971676	118232	32186	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	710950	79116	601203	862093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10145	5420	2272	21251	0	0	0	0	71.09	6.78	60.93	80.94	58234	15854	39130	89775	0	0	0	0	35.00	5.00	30.00	40.00	357683	188170	68175	637530	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	40546	1872000	2016000	1227050	112700	1057907	1394233	1221112	110552	1048196	1391961	0	0	0	0	946	21	912	984
	204	23	JUL	27271943	26924953	2517279	21427147	30575160	35.99	2.22	35.00	41.25	922716	0	0	0	0	0	0	0	897393	78467	706680	985401	118232	32186	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	768739	71190	612204	873576	0	0	0	0	0	0	0	0	0	0	0	0	382	1266	0	4581	0	0	0	0	10040	6544	0	19570	0	0	0	0	71.59	6.77	61.60	81.71	58233	15854	39129	89775	0	0	0	0	34.81	4.84	30.00	40.00	346991	227008	0	760181	0	0	0	0	0	0	0	0	0	0	0	0	0	1932000	50438	1848000	2016000	1162879	111899	1022424	1355796	1155598	110137	1015810	1348248	0	0	0	0	948	20	912	984
	205	24	JUL	30952539	30042993	2439115	25625887	34645861	36.72	3.11	35.00	43.12	1025038	0	0	0	0	0	0	0	1001496	69996	864929	1096483	118232	32186	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	851952	60066	732168	929798	0	0	0	0	0	0	0	0	0	0	0	0	4493	11788	0	42059	0	0	0	0	26818	9200	13732	43633	0	0	0	0	72.00	6.77	62.27	82.44	58234	15854	39130	89775	0	0	0	0	34.14	4.64	30.00	40.00	909546	339098	549291	1690330	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	44317	1848000	2016000	1073555	96052	918487	1243862	1072312	90101	917849	1230054	0	0	0	0	965	26	929	1024
	206	25	JUL	34735139	32844740	2463355	30459321	38044159	38.91	5.40	35.00	50.00	1107140	0	0	0	0	0	0	0	1105216	82449	990340	1223277	118232	32186	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	914106	35929	870266	973485	0	0	0	0	0	0	0	0	0	0	0	0	17021	29545	0	88883	0	0	0	0	55857	27123	16498	104052	0	0	0	0	72.21	6.78	62.63	82.80	58233	15854	39129	89775	0	0	0	0	33.77	4.60	30.00	40.00	1890399	950050	571777	3272135	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	39749	1848000	1992000	998873	80463	834132	1101057	1020922	85972	854247	1147553	0	0	0	0	990	41	918	1081
	207	26	JUL	35285459	33099725	2702903	30413827	39642359	38.54	5.51	35.00	50.00	1111489	0	0	0	0	0	0	0	1118686	92502	970726	1268605	118233	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	915759	32300	868966	969933	0	0	0	0	0	0	0	0	0	0	0	0	20963	41993	0	137647	0	0	0	0	63731	31479	11342	106272	0	0	0	0	72.17	6.83	62.43	82.61	58234	15854	39130	89775	0	0	0	0	33.77	4.53	30.00	40.00	2185735	1180698	340273	3915335	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	42095	1872000	2040000	1005278	91280	846353	1171034	1020326	92428	868703	1187825	0	0	0	0	1000	52	922	1129
	208	27	JUL	32486181	30930548	2124715	28328494	35436452	37.86	5.02	35.00	50.00	1052142	0	0	0	0	0	0	0	1044307	82416	908366	1173563	118233	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	873045	44595	809386	936000	0	0	0	0	0	0	0	0	0	0	0	0	7479	15543	0	53529	0	0	0	0	45549	20631	13857	78566	0	0	0	0	72.19	6.90	62.35	82.68	58233	15854	39129	89775	0	0	0	0	33.79	4.52	30.00	40.00	1555633	778893	415697	3142638	0	0	0	0	0	0	0	0	0	0	0	0	0	1946000	46433	1848000	2040000	1065475	90085	930471	1221222	1060368	91633	911983	1212312	0	0	0	0	976	24	936	1016
	209	28	JUL	28511670	27957230	2217742	25134870	31830685	35.68	1.90	35.00	41.87	956897	0	0	0	0	0	0	0	932585	74765	824104	1056440	118233	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	796680	59992	718139	884273	0	0	0	0	0	0	0	0	0	0	0	0	1469	4871	0	17623	0	0	0	0	16203	11650	0	39318	0	0	0	0	72.44	6.93	62.48	83.04	58234	15854	39130	89775	0	0	0	0	33.62	4.58	30.00	40.00	554440	417954	0	1572707	0	0	0	0	0	0	0	0	0	0	0	0	0	1960000	49315	1872000	2040000	1161851	86424	1042104	1292868	1150131	83550	1030149	1276397	0	0	0	0	955	24	888	984
	210	29	JUL	26597261	26165259	2768304	22271479	30286735	35.47	1.55	35.00	40.62	896542	0	0	0	0	0	0	0	878737	85683	766025	1024615	118233	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	746870	78068	636328	856831	0	0	0	0	0	0	0	0	0	0	0	0	496	1645	0	5953	0	0	0	0	13137	8687	0	32659	0	0	0	0	72.87	6.98	62.90	83.76	58233	15854	39129	89775	0	0	0	0	33.36	4.70	30.00	40.00	432003	265787	0	979759	0	0	0	0	0	0	0	0	0	0	0	0	0	1962000	65085	1800000	2040000	1214634	104651	1068935	1353465	1202887	103554	1061837	1336915	0	0	0	0	953	37	840	984
	211	30	JUL	28269655	27747770	2952757	23181169	32199398	36.25	2.39	35.00	42.50	948560	0	0	0	0	0	0	0	925137	82718	808336	1050882	118233	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	789213	79549	662319	910466	0	0	0	0	0	0	0	0	0	0	0	0	2506	6397	0	23213	0	0	0	0	15185	12048	0	35379	0	0	0	0	73.33	7.01	63.43	84.47	58234	15854	39130	89775	0	0	0	0	33.33	4.71	30.00	40.00	521885	455305	0	1415178	0	0	0	0	0	0	0	0	0	0	0	0	0	1950000	66543	1800000	2016000	1158281	100923	978185	1320974	1153601	93342	986086	1308764	0	0	0	0	953	38	840	990
	212	31	JUL	32030986	30879050	3074301	26369802	36914170	38.33	4.46	35.00	50.00	1051361	0	0	0	0	0	0	0	1031507	87088	910983	1208660	118234	32185	79452	182268	0	0	0	0	0	0	0	0	0	0	0	0	872837	74550	753423	984000	0	0	0	0	0	0	0	0	0	0	0	0	6595	13655	0	49483	0	0	0	0	33840	16643	14927	69709	0	0	0	0	73.70	7.05	63.79	85.00	58233	15854	39129	89776	0	0	0	0	33.33	4.71	30.00	40.00	1151936	660312	447822	2788344	0	0	0	0	0	0	0	0	0	0	0	0	0	1960000	37094	1872000	2016000	1080568	72750	982517	1221602	1073245	69462	979528	1206117	0	0	0	0	971	44	864	1059
	213	01	AUG	35825296	33701114	3287338	27193720	38506691	41.04	5.63	35.00	50.00	1129827	0	0	0	0	0	0	0	1105653	90038	960095	1240818	89487	24469	50376	133944	0	0	0	0	0	0	0	0	0	0	0	0	930017	65522	776963	1006454	0	0	0	0	0	0	0	0	0	0	0	0	23010	25352	0	75727	0	0	0	0	63139	33221	26356	120762	0	0	0	0	73.68	7.13	63.98	84.93	36551	9993	20581	54710	0	0	0	0	33.34	4.71	30.00	40.00	2124182	1178580	790675	4830466	0	0	0	0	0	0	0	0	0	0	0	0	0	1958000	38523	1896000	2016000	1004973	76280	884273	1143037	1018251	71134	891473	1132324	0	0	0	0	996	61	864	1085
	214	02	AUG	35507773	33872002	3092009	27921316	38414300	39.95	5.04	35.00	50.00	1136444	0	0	0	0	0	0	0	1096695	71320	991314	1252826	89487	24469	50376	133944	0	0	0	0	0	0	0	0	0	0	0	0	935871	63564	797752	1007759	0	0	0	0	0	0	0	0	0	0	0	0	22330	33036	0	113086	0	0	0	0	49006	22795	14578	109204	0	0	0	0	73.49	7.20	63.98	84.63	36551	9993	20581	54710	0	0	0	0	33.44	4.65	30.00	40.00	1635770	776885	583120	3276120	0	0	0	0	0	0	0	0	0	0	0	0	0	1968000	58788	1896000	2064000	1009799	59840	870914	1098248	1023750	61279	894552	1111554	0	0	0	0	1000	65	863	1092
	215	03	AUG	31635178	30878012	2678262	25615496	35620168	37.19	3.75	35.00	46.25	1054291	0	0	0	0	0	0	0	992712	61473	889969	1099609	89488	24468	50384	133944	0	0	0	0	0	0	0	0	0	0	0	0	876608	69752	731871	988173	0	0	0	0	0	0	0	0	0	0	0	0	3934	7800	0	21912	0	0	0	0	22682	13933	2646	54139	0	0	0	0	73.47	7.23	64.04	84.80	36551	9993	20581	54710	0	0	0	0	33.42	4.66	30.00	40.00	757166	471294	105840	1624167	0	0	0	0	0	0	0	0	0	0	0	0	0	1968000	57131	1872000	2064000	1087457	54908	945066	1154948	1082836	56764	934728	1148203	0	0	0	0	975	55	840	1035
	216	04	AUG	28267624	27935793	3280637	19467793	32208277	35.52	1.39	35.00	40.00	957525	0	0	0	0	0	0	0	897615	76152	700322	989543	89488	24467	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	797815	93460	556223	919868	0	0	0	0	0	0	0	0	0	0	0	0	245	740	0	2688	0	0	0	0	10066	7663	0	22927	0	0	0	0	73.66	7.24	64.41	85.14	36551	9993	20581	54710	0	0	0	0	33.34	4.71	30.00	40.00	331831	257639	0	828104	0	0	0	0	0	0	0	0	0	0	0	0	0	1960000	46303	1872000	2040000	1161940	88314	1005170	1363777	1156262	88171	993976	1353622	0	0	0	0	966	56	840	1034
	217	05	AUG	25997523	25798507	3599421	16435608	30051120	35.31	1.04	35.00	38.75	884520	0	0	0	0	0	0	0	832708	84194	609546	915906	89488	24467	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	737100	102841	469589	858603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6120	6414	0	20337	0	0	0	0	73.93	7.22	64.87	85.46	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	199016	205764	0	610122	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	54845	1824000	2040000	1214900	119397	1044388	1474411	1209969	118008	1038988	1468398	0	0	0	0	962	58	840	1032
	218	06	AUG	27810747	27540745	3650175	17599160	32596130	36.41	2.24	35.00	40.63	943603	0	0	0	0	0	0	0	884175	85258	644203	988677	89487	24466	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	786044	103522	502833	931318	0	0	0	0	0	0	0	0	0	0	0	0	584	1437	0	5236	0	0	0	0	8060	6847	0	19981	0	0	0	0	74.24	7.21	65.34	85.79	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	270003	231820	0	709546	0	0	0	0	0	0	0	0	0	0	0	0	0	1946000	64591	1824000	2040000	1159372	120063	961669	1417167	1151865	121039	954591	1409741	0	0	0	0	963	59	840	1038
	219	07	AUG	32244274	31476241	3750770	21497647	36206310	39.11	4.28	35.00	45.62	1062020	0	0	0	0	0	0	0	1005156	80911	778033	1107069	89487	24466	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	877315	91514	614218	997914	0	0	0	0	0	0	0	0	0	0	0	0	15404	18070	0	56304	0	0	0	0	22950	11047	9754	51014	0	0	0	0	74.46	7.24	65.68	86.12	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	768032	371910	292621	1530413	0	0	0	0	0	0	0	0	0	0	0	0	0	1944000	65727	1824000	2040000	1051281	127903	894278	1353782	1043607	124089	893124	1332867	0	0	0	0	984	60	840	1064
	220	08	AUG	36022794	34317190	3699074	24163762	38340325	41.88	6.03	35.00	50.00	1129361	0	0	0	0	0	0	0	1103358	79860	868677	1172007	89486	24466	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	919942	81780	690393	1024580	0	0	0	0	0	0	0	0	0	0	0	0	42385	47072	0	133268	0	0	0	0	51545	15722	26174	89697	0	0	0	0	74.50	7.22	65.87	86.10	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	1705604	504124	785222	2690921	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	72746	1800000	2040000	975674	140096	816694	1349607	988899	131939	848885	1324402	0	0	0	0	1009	61	840	1083
	221	09	AUG	36313712	34307332	3266912	25613743	38721517	42.03	6.17	35.00	50.00	1132935	0	0	0	0	0	0	0	1113907	73357	905474	1222154	89485	24465	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	924676	69676	731821	1016921	0	0	0	0	0	0	0	0	0	0	0	0	38873	49421	0	169630	0	0	0	0	60873	23281	34683	112790	0	0	0	0	74.26	7.17	65.51	85.53	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	2006380	724818	1040498	3383711	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	59967	1824000	2040000	978450	118541	814370	1260179	982855	122936	829110	1279613	0	0	0	0	1010	53	863	1080
	222	10	AUG	33641768	32692905	2472633	26377180	35916115	40.05	5.69	35.00	50.00	1090464	0	0	0	0	0	0	0	1040335	60880	900149	1120159	89485	24466	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	895063	55303	753634	959327	0	0	0	0	0	0	0	0	0	0	0	0	27314	35383	0	104443	0	0	0	0	28473	15722	2664	57192	0	0	0	0	74.18	7.14	65.49	85.26	36551	9993	20581	54710	0	0	0	0	33.33	4.71	30.00	40.00	948863	523832	79906	1841515	0	0	0	0	0	0	0	0	0	0	0	0	0	1932000	56710	1824000	2016000	1009623	96533	855557	1214366	1019533	105346	867862	1269861	0	0	0	0	992	36	930	1040
	223	11	AUG	29969732	29467151	2663791	21481053	32382317	37.66	3.50	35.00	45.00	1002505	0	0	0	0	0	0	0	943433	69042	761503	1040642	89486	24466	50388	133944	0	0	0	0	0	0	0	0	0	0	0	0	831921	70797	613744	894266	0	0	0	0	0	0	0	0	0	0	0	0	6998	12221	0	40987	0	0	0	0	15028	9271	0	35118	0	0	0	0	74.32	7.16	65.56	85.53	36551	9993	20580	54710	0	0	0	0	33.33	4.71	30.00	40.00	502581	295988	0	1053529	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	72222	1800000	2016000	1089081	113610	909642	1354256	1080527	109761	927754	1343693	0	0	0	0	953	40	877	1002
