C	area	de	hourly
	VARIABLES	BEGIN	END
	9	169	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
	3806	08	JUN	13:00	36690	2356	0	0	0	0	39	3	0
	3807	08	JUN	14:00	37550	2769	0	0	0	0	39	3	0
	3808	08	JUN	15:00	37001	2011	0	0	0	0	39	3	0
	3809	08	JUN	16:00	37683	2857	0	0	0	0	39	3	0
	3810	08	JUN	17:00	38669	2201	0	0	0	0	39	4	0
	3811	08	JUN	18:00	38919	3422	0	0	0	0	39	4	0
	3812	08	JUN	19:00	38947	3034	0	0	0	0	39	4	0
	3813	08	JUN	20:00	37397	3335	0	0	0	0	39	4	0
	3814	08	JUN	21:00	38716	2720	0	0	0	0	39	4	0
	3815	08	JUN	22:00	37458	2966	0	0	0	0	39	3	0
	3816	08	JUN	23:00	37594	2540	0	0	0	0	39	3	0
	3817	09	JUN	00:00	34633	11	0	0	0	0	39	0	0
	3818	09	JUN	01:00	33136	133	0	0	0	0	39	0	0
	3819	09	JUN	02:00	33340	171	0	0	0	0	39	0	0
	3820	09	JUN	03:00	32030	0	0	0	0	0	39	0	0
	3821	09	JUN	04:00	30630	0	0	0	0	0	39	0	0
	3822	09	JUN	05:00	29037	0	0	0	0	0	39	0	0
	3823	09	JUN	06:00	29542	0	0	0	0	0	39	0	0
	3824	09	JUN	07:00	29345	0	0	0	0	0	39	0	0
	3825	09	JUN	08:00	29186	0	0	0	0	0	39	0	0
	3826	09	JUN	09:00	29280	0	0	0	0	0	39	0	0
	3827	09	JUN	10:00	29668	0	0	0	0	0	39	0	0
	3828	09	JUN	11:00	30873	0	0	0	0	0	39	0	0
	3829	09	JUN	12:00	32534	145	0	0	0	0	39	0	0
	3830	09	JUN	13:00	32914	160	0	0	0	0	39	0	0
	3831	09	JUN	14:00	34087	1016	0	0	0	0	39	1	0
	3832	09	JUN	15:00	34595	1209	0	0	0	0	39	1	0
	3833	09	JUN	16:00	35709	2005	0	0	0	0	39	2	0
	3834	09	JUN	17:00	35763	1569	0	0	0	0	39	2	0
	3835	09	JUN	18:00	35914	1188	0	0	0	0	39	2	0
	3836	09	JUN	19:00	36020	1810	0	0	0	0	39	2	0
	3837	09	JUN	20:00	36460	982	0	0	0	0	39	2	0
	3838	09	JUN	21:00	36340	1412	0	0	0	0	39	2	0
	3839	09	JUN	22:00	34875	460	0	0	0	0	39	1	0
	3840	09	JUN	23:00	34585	223	0	0	0	0	39	0	0
	3841	10	JUN	00:00	32097	0	0	0	0	0	39	0	0
	3842	10	JUN	01:00	31193	0	0	0	0	0	39	0	0
	3843	10	JUN	02:00	29361	0	0	0	0	0	39	0	0
	3844	10	JUN	03:00	29374	0	0	0	0	0	39	0	0
	3845	10	JUN	04:00	27927	0	0	0	0	0	39	0	0
	3846	10	JUN	05:00	27245	0	0	0	0	0	39	0	0
	3847	10	JUN	06:00	26743	0	0	0	0	0	39	0	0
	3848	10	JUN	07:00	26552	0	0	0	0	0	39	0	0
	3849	10	JUN	08:00	25995	0	0	0	0	0	39	0	0
	3850	10	JUN	09:00	27645	0	0	0	0	0	39	0	0
	3851	10	JUN	10:00	27843	0	0	0	0	0	39	0	0
	3852	10	JUN	11:00	29162	0	0	0	0	0	39	0	0
	3853	10	JUN	12:00	29963	0	0	0	0	0	39	0	0
	3854	10	JUN	13:00	31418	0	0	0	0	0	39	0	0
	3855	10	JUN	14:00	32153	0	0	0	0	0	39	0	0
	3856	10	JUN	15:00	33432	0	0	0	0	0	39	0	0
	3857	10	JUN	16:00	34945	0	0	0	0	0	39	0	0
	3858	10	JUN	17:00	35008	1	0	0	0	0	39	0	0
	3859	10	JUN	18:00	34978	76	0	0	0	0	39	0	0
	3860	10	JUN	19:00	35937	63	0	0	0	0	39	0	0
	3861	10	JUN	20:00	35411	90	0	0	0	0	39	0	0
	3862	10	JUN	21:00	35074	106	0	0	0	0	39	0	0
	3863	10	JUN	22:00	34184	39	0	0	0	0	39	0	0
	3864	10	JUN	23:00	33112	0	0	0	0	0	39	0	0
	3865	11	JUN	00:00	33699	0	0	0	0	0	39	0	0
	3866	11	JUN	01:00	31901	0	0	0	0	0	39	0	0
	3867	11	JUN	02:00	31737	0	0	0	0	0	39	0	0
	3868	11	JUN	03:00	30024	0	0	0	0	0	39	0	0
	3869	11	JUN	04:00	29322	0	0	0	0	0	39	0	0
	3870	11	JUN	05:00	28881	0	0	0	0	0	39	0	0
	3871	11	JUN	06:00	28698	0	0	0	0	0	39	0	0
	3872	11	JUN	07:00	27924	0	0	0	0	0	39	0	0
	3873	11	JUN	08:00	27579	0	0	0	0	0	39	0	0
	3874	11	JUN	09:00	28327	0	0	0	0	0	39	0	0
	3875	11	JUN	10:00	29466	0	0	0	0	0	39	0	0
	3876	11	JUN	11:00	29870	0	0	0	0	0	39	0	0
	3877	11	JUN	12:00	31297	0	0	0	0	0	39	0	0
	3878	11	JUN	13:00	33277	200	0	0	0	0	39	0	0
	3879	11	JUN	14:00	34178	0	0	0	0	0	39	0	0
	3880	11	JUN	15:00	35132	41	0	0	0	0	39	0	0
	3881	11	JUN	16:00	35905	157	0	0	0	0	39	0	0
	3882	11	JUN	17:00	36352	187	0	0	0	0	39	0	0
	3883	11	JUN	18:00	36804	704	0	0	0	0	39	1	0
	3884	11	JUN	19:00	37007	734	0	0	0	0	39	1	0
	3885	11	JUN	20:00	36923	190	0	0	0	0	39	1	0
	3886	11	JUN	21:00	36590	137	0	0	0	0	39	1	0
	3887	11	JUN	22:00	35807	46	0	0	0	0	39	1	0
	3888	11	JUN	23:00	33911	442	0	0	0	0	39	1	0
	3889	12	JUN	00:00	36517	731	0	0	0	0	39	1	0
	3890	12	JUN	01:00	35131	370	0	0	0	0	39	0	0
	3891	12	JUN	02:00	34912	0	0	0	0	0	39	0	0
	3892	12	JUN	03:00	33763	0	0	0	0	0	39	0	0
	3893	12	JUN	04:00	33211	0	0	0	0	0	39	0	0
	3894	12	JUN	05:00	31290	0	0	0	0	0	39	0	0
	3895	12	JUN	06:00	31268	0	0	0	0	0	39	0	0
	3896	12	JUN	07:00	30880	0	0	0	0	0	39	0	0
	3897	12	JUN	08:00	31300	0	0	0	0	0	39	0	0
	3898	12	JUN	09:00	31210	0	0	0	0	0	39	0	0
	3899	12	JUN	10:00	32269	0	0	0	0	0	39	0	0
	3900	12	JUN	11:00	34455	120	0	0	0	0	39	0	0
	3901	12	JUN	12:00	34795	193	0	0	0	0	39	0	0
	3902	12	JUN	13:00	35596	0	0	0	0	0	39	0	0
	3903	12	JUN	14:00	36801	2	0	0	0	0	39	0	0
	3904	12	JUN	15:00	38265	80	0	0	0	0	40	0	0
	3905	12	JUN	16:00	38452	246	0	0	0	0	40	0	0
	3906	12	JUN	17:00	38624	1062	0	0	0	0	40	1	0
	3907	12	JUN	18:00	38592	1221	0	0	0	0	40	2	0
	3908	12	JUN	19:00	39315	1572	0	0	0	0	40	2	0
	3909	12	JUN	20:00	39149	1435	0	0	0	0	40	2	0
	3910	12	JUN	21:00	39099	1328	0	0	0	0	40	2	0
	3911	12	JUN	22:00	38162	602	0	0	0	0	40	2	0
	3912	12	JUN	23:00	37810	504	0	0	0	0	40	2	0
	3913	13	JUN	00:00	38704	1905	0	0	0	0	40	3	0
	3914	13	JUN	01:00	38023	1448	0	0	0	0	40	2	0
	3915	13	JUN	02:00	36164	119	0	0	0	0	40	1	0
	3916	13	JUN	03:00	36330	796	0	0	0	0	40	1	0
	3917	13	JUN	04:00	35471	0	0	0	0	0	40	0	0
	3918	13	JUN	05:00	35028	0	0	0	0	0	40	0	0
	3919	13	JUN	06:00	35078	239	0	0	0	0	40	0	0
	3920	13	JUN	07:00	34336	0	0	0	0	0	40	0	0
	3921	13	JUN	08:00	34234	280	0	0	0	0	40	0	0
	3922	13	JUN	09:00	34321	476	0	0	0	0	40	1	0
	3923	13	JUN	10:00	35970	0	0	0	0	0	40	0	0
	3924	13	JUN	11:00	36207	1052	0	0	0	0	40	1	0
	3925	13	JUN	12:00	37129	927	0	0	0	0	40	2	0
	3926	13	JUN	13:00	37846	1541	0	0	0	0	40	2	0
	3927	13	JUN	14:00	38849	2057	0	0	0	0	40	2	0
	3928	13	JUN	15:00	37838	2280	0	0	0	0	40	2	0
	3929	13	JUN	16:00	39181	1971	0	0	0	0	40	3	0
	3930	13	JUN	17:00	39588	1706	0	0	0	0	40	3	0
	3931	13	JUN	18:00	39601	2949	0	0	0	0	40	4	0
	3932	13	JUN	19:00	39086	3364	0	0	0	0	40	4	0
	3933	13	JUN	20:00	39085	2548	0	0	0	0	40	4	0
	3934	13	JUN	21:00	39440	3036	0	0	0	0	40	3	0
	3935	13	JUN	22:00	38912	3178	0	0	0	0	40	3	0
	3936	13	JUN	23:00	39209	1769	0	0	0	0	40	2	0
	3937	14	JUN	00:00	38729	982	0	0	0	0	40	2	0
	3938	14	JUN	01:00	37588	1034	0	0	0	0	40	1	0
	3939	14	JUN	02:00	36798	304	0	0	0	0	40	0	0
	3940	14	JUN	03:00	36016	516	0	0	0	0	40	1	0
	3941	14	JUN	04:00	35771	413	0	0	0	0	40	1	0
	3942	14	JUN	05:00	34891	0	0	0	0	0	40	0	0
	3943	14	JUN	06:00	34484	0	0	0	0	0	40	0	0
	3944	14	JUN	07:00	35080	0	0	0	0	0	40	0	0
	3945	14	JUN	08:00	34175	201	0	0	0	0	40	0	0
	3946	14	JUN	09:00	35137	329	0	0	0	0	40	0	0
	3947	14	JUN	10:00	35596	30	0	0	0	0	40	0	0
	3948	14	JUN	11:00	35773	537	0	0	0	0	40	1	0
	3949	14	JUN	12:00	36907	33	0	0	0	0	40	1	0
	3950	14	JUN	13:00	38228	817	0	0	0	0	40	1	0
	3951	14	JUN	14:00	38234	2166	0	0	0	0	40	3	0
	3952	14	JUN	15:00	37629	1665	0	0	0	0	40	3	0
	3953	14	JUN	16:00	38815	2574	0	0	0	0	40	3	0
	3954	14	JUN	17:00	38505	3248	0	0	0	0	40	4	0
	3955	14	JUN	18:00	39537	3416	0	0	0	0	40	4	0
	3956	14	JUN	19:00	39469	4082	0	0	0	0	40	5	0
	3957	14	JUN	20:00	39060	4640	0	0	0	0	40	5	0
	3958	14	JUN	21:00	38502	2887	0	0	0	0	40	4	0
	3959	14	JUN	22:00	39237	1385	0	0	0	0	40	4	0
	3960	14	JUN	23:00	37893	3624	0	0	0	0	40	4	0
	3961	15	JUN	00:00	36785	878	0	0	0	0	40	1	0
	3962	15	JUN	01:00	35676	298	0	0	0	0	40	0	0
	3963	15	JUN	02:00	34524	267	0	0	0	0	40	0	0
	3964	15	JUN	03:00	33762	45	0	0	0	0	40	0	0
	3965	15	JUN	04:00	32224	0	0	0	0	0	40	0	0
	3966	15	JUN	05:00	31973	0	0	0	0	0	40	0	0
	3967	15	JUN	06:00	30897	0	0	0	0	0	40	0	0
	3968	15	JUN	07:00	31589	0	0	0	0	0	40	0	0
	3969	15	JUN	08:00	31946	0	0	0	0	0	40	0	0
	3970	15	JUN	09:00	32313	0	0	0	0	0	40	0	0
	3971	15	JUN	10:00	33105	0	0	0	0	0	40	0	0
	3972	15	JUN	11:00	33447	165	0	0	0	0	40	0	0
	3973	15	JUN	12:00	35014	251	0	0	0	0	40	0	0
	3974	15	JUN	13:00	35992	581	0	0	0	0	40	1	0
	3975	15	JUN	14:00	35960	0	0	0	0	0	40	0	0
	3976	15	JUN	15:00	36970	1026	0	0	0	0	40	1	0
	3977	15	JUN	16:00	36652	1363	0	0	0	0	40	2	0
	3978	15	JUN	17:00	37968	2974	0	0	0	0	40	4	0
	3979	15	JUN	18:00	37977	1416	0	0	0	0	40	3	0
	3980	15	JUN	19:00	37515	2431	0	0	0	0	40	3	0
	3981	15	JUN	20:00	37271	1931	0	0	0	0	40	2	0
	3982	15	JUN	21:00	36869	1206	0	0	0	0	40	2	0
	3983	15	JUN	22:00	37044	915	0	0	0	0	40	2	0
	3984	15	JUN	23:00	36867	1328	0	0	0	0	40	2	0
	3985	16	JUN	00:00	32460	0	0	0	0	0	39	0	0
	3986	16	JUN	01:00	32126	0	0	0	0	0	39	0	0
	3987	16	JUN	02:00	30940	0	0	0	0	0	39	0	0
	3988	16	JUN	03:00	29107	0	0	0	0	0	39	0	0
	3989	16	JUN	04:00	28421	0	0	0	0	0	39	0	0
	3990	16	JUN	05:00	27769	0	0	0	0	0	39	0	0
	3991	16	JUN	06:00	27135	0	0	0	0	0	39	0	0
	3992	16	JUN	07:00	25794	0	0	0	0	0	39	0	0
	3993	16	JUN	08:00	26892	0	0	0	0	0	39	0	0
	3994	16	JUN	09:00	27267	0	0	0	0	0	39	0	0
	3995	16	JUN	10:00	28150	0	0	0	0	0	39	0	0
	3996	16	JUN	11:00	29023	0	0	0	0	0	39	0	0
	3997	16	JUN	12:00	30699	0	0	0	0	0	39	0	0
	3998	16	JUN	13:00	31246	0	0	0	0	0	39	0	0
	3999	16	JUN	14:00	33158	0	0	0	0	0	39	0	0
	4000	16	JUN	15:00	34328	0	0	0	0	0	40	0	0
	4001	16	JUN	16:00	35789	0	0	0	0	0	40	0	0
	4002	16	JUN	17:00	36594	0	0	0	0	0	40	0	0
	4003	16	JUN	18:00	37007	21	0	0	0	0	40	0	0
	4004	16	JUN	19:00	36570	80	0	0	0	0	40	0	0
	4005	16	JUN	20:00	36320	0	0	0	0	0	40	0	0
	4006	16	JUN	21:00	37087	0	0	0	0	0	40	0	0
	4007	16	JUN	22:00	35845	0	0	0	0	0	40	0	0
	4008	16	JUN	23:00	35752	0	0	0	0	0	40	0	0
	4009	17	JUN	00:00	31775	0	0	0	0	0	39	0	0
	4010	17	JUN	01:00	30219	0	0	0	0	0	39	0	0
	4011	17	JUN	02:00	29305	0	0	0	0	0	39	0	0
	4012	17	JUN	03:00	27217	0	0	0	0	0	39	0	0
	4013	17	JUN	04:00	27191	0	0	0	0	0	39	0	0
	4014	17	JUN	05:00	26306	0	0	0	0	0	39	0	0
	4015	17	JUN	06:00	25850	0	0	0	0	0	39	0	0
	4016	17	JUN	07:00	25513	0	0	0	0	0	39	0	0
	4017	17	JUN	08:00	24975	0	0	0	0	0	39	0	0
	4018	17	JUN	09:00	26076	0	0	0	0	0	39	0	0
	4019	17	JUN	10:00	26316	0	0	0	0	0	39	0	0
	4020	17	JUN	11:00	27247	0	0	0	0	0	39	0	0
	4021	17	JUN	12:00	28424	0	0	0	0	0	39	0	0
	4022	17	JUN	13:00	30024	0	0	0	0	0	39	0	0
	4023	17	JUN	14:00	30912	0	0	0	0	0	39	0	0
	4024	17	JUN	15:00	33034	0	0	0	0	0	39	0	0
	4025	17	JUN	16:00	33689	0	0	0	0	0	39	0	0
	4026	17	JUN	17:00	34797	0	0	0	0	0	39	0	0
	4027	17	JUN	18:00	34641	0	0	0	0	0	39	0	0
	4028	17	JUN	19:00	35040	0	0	0	0	0	39	0	0
	4029	17	JUN	20:00	35242	0	0	0	0	0	39	0	0
	4030	17	JUN	21:00	34044	0	0	0	0	0	39	0	0
	4031	17	JUN	22:00	34032	0	0	0	0	0	39	0	0
	4032	17	JUN	23:00	32226	0	0	0	0	0	39	0	0
	4033	18	JUN	00:00	32732	0	0	0	0	0	39	0	0
	4034	18	JUN	01:00	31444	0	0	0	0	0	39	0	0
	4035	18	JUN	02:00	30616	0	0	0	0	0	39	0	0
	4036	18	JUN	03:00	29365	0	0	0	0	0	39	0	0
	4037	18	JUN	04:00	28013	0	0	0	0	0	39	0	0
	4038	18	JUN	05:00	26571	0	0	0	0	0	39	0	0
	4039	18	JUN	06:00	26125	0	0	0	0	0	39	0	0
	4040	18	JUN	07:00	26028	0	0	0	0	0	39	0	0
	4041	18	JUN	08:00	25824	0	0	0	0	0	39	0	0
	4042	18	JUN	09:00	26660	0	0	0	0	0	39	0	0
	4043	18	JUN	10:00	27950	0	0	0	0	0	39	0	0
	4044	18	JUN	11:00	27916	0	0	0	0	0	39	0	0
	4045	18	JUN	12:00	30144	0	0	0	0	0	39	0	0
	4046	18	JUN	13:00	30592	0	0	0	0	0	39	0	0
	4047	18	JUN	14:00	32518	0	0	0	0	0	39	0	0
	4048	18	JUN	15:00	33117	0	0	0	0	0	39	0	0
	4049	18	JUN	16:00	34577	0	0	0	0	0	39	0	0
	4050	18	JUN	17:00	36087	0	0	0	0	0	39	0	0
	4051	18	JUN	18:00	36740	0	0	0	0	0	39	0	0
	4052	18	JUN	19:00	36385	88	0	0	0	0	39	0	0
	4053	18	JUN	20:00	36784	0	0	0	0	0	39	0	0
	4054	18	JUN	21:00	36416	0	0	0	0	0	39	0	0
	4055	18	JUN	22:00	34636	0	0	0	0	0	39	0	0
	4056	18	JUN	23:00	33438	0	0	0	0	0	39	0	0
	4057	19	JUN	00:00	36392	274	0	0	0	0	39	0	0
	4058	19	JUN	01:00	35805	212	0	0	0	0	39	0	0
	4059	19	JUN	02:00	33982	0	0	0	0	0	39	0	0
	4060	19	JUN	03:00	33828	0	0	0	0	0	39	0	0
	4061	19	JUN	04:00	32479	0	0	0	0	0	39	0	0
	4062	19	JUN	05:00	32406	0	0	0	0	0	39	0	0
	4063	19	JUN	06:00	31614	0	0	0	0	0	39	0	0
	4064	19	JUN	07:00	31165	0	0	0	0	0	39	0	0
	4065	19	JUN	08:00	31569	0	0	0	0	0	39	0	0
	4066	19	JUN	09:00	32527	0	0	0	0	0	39	0	0
	4067	19	JUN	10:00	31978	14	0	0	0	0	39	0	0
	4068	19	JUN	11:00	34221	104	0	0	0	0	39	0	0
	4069	19	JUN	12:00	34085	263	0	0	0	0	39	0	0
	4070	19	JUN	13:00	35399	23	0	0	0	0	39	0	0
	4071	19	JUN	14:00	37279	470	0	0	0	0	39	1	0
	4072	19	JUN	15:00	38009	173	0	0	0	0	39	1	0
	4073	19	JUN	16:00	37366	239	0	0	0	0	39	1	0
	4074	19	JUN	17:00	38566	752	0	0	0	0	39	1	0
	4075	19	JUN	18:00	38335	632	0	0	0	0	40	1	0
	4076	19	JUN	19:00	38054	646	0	0	0	0	40	1	0
	4077	19	JUN	20:00	38650	824	0	0	0	0	40	1	0
	4078	19	JUN	21:00	38338	314	0	0	0	0	39	1	0
	4079	19	JUN	22:00	37615	253	0	0	0	0	39	1	0
	4080	19	JUN	23:00	37319	127	0	0	0	0	39	1	0
	4081	20	JUN	00:00	39128	664	0	0	0	0	40	1	0
	4082	20	JUN	01:00	38338	1213	0	0	0	0	40	1	0
	4083	20	JUN	02:00	36835	87	0	0	0	0	40	0	0
	4084	20	JUN	03:00	36677	102	0	0	0	0	40	0	0
	4085	20	JUN	04:00	36404	151	0	0	0	0	40	0	0
	4086	20	JUN	05:00	35595	71	0	0	0	0	40	0	0
	4087	20	JUN	06:00	35054	0	0	0	0	0	40	0	0
	4088	20	JUN	07:00	34389	0	0	0	0	0	40	0	0
	4089	20	JUN	08:00	35789	0	0	0	0	0	40	0	0
	4090	20	JUN	09:00	36474	157	0	0	0	0	40	0	0
	4091	20	JUN	10:00	37055	144	0	0	0	0	40	0	0
	4092	20	JUN	11:00	37770	624	0	0	0	0	40	1	0
	4093	20	JUN	12:00	38256	513	0	0	0	0	40	1	0
	4094	20	JUN	13:00	38735	474	0	0	0	0	40	1	0
	4095	20	JUN	14:00	39221	1585	0	0	0	0	40	2	0
	4096	20	JUN	15:00	39059	1479	0	0	0	0	40	2	0
	4097	20	JUN	16:00	39556	1997	0	0	0	0	40	2	0
	4098	20	JUN	17:00	39556	2640	0	0	0	0	40	3	0
	4099	20	JUN	18:00	39391	2875	0	0	0	0	40	4	0
	4100	20	JUN	19:00	39338	2868	0	0	0	0	40	4	0
	4101	20	JUN	20:00	38983	2694	0	0	0	0	40	4	0
	4102	20	JUN	21:00	39086	2846	0	0	0	0	40	4	0
	4103	20	JUN	22:00	39420	2734	0	0	0	0	40	3	0
	4104	20	JUN	23:00	38457	602	0	0	0	0	40	2	0
	4105	21	JUN	00:00	38741	1059	0	0	0	0	40	2	0
	4106	21	JUN	01:00	38585	759	0	0	0	0	40	1	0
	4107	21	JUN	02:00	37851	907	0	0	0	0	40	1	0
	4108	21	JUN	03:00	37137	153	0	0	0	0	40	0	0
	4109	21	JUN	04:00	36650	32	0	0	0	0	40	0	0
	4110	21	JUN	05:00	36836	0	0	0	0	0	40	0	0
	4111	21	JUN	06:00	36115	0	0	0	0	0	40	0	0
	4112	21	JUN	07:00	35384	0	0	0	0	0	40	0	0
	4113	21	JUN	08:00	36043	0	0	0	0	0	40	0	0
	4114	21	JUN	09:00	34729	0	0	0	0	0	40	0	0
	4115	21	JUN	10:00	36930	0	0	0	0	0	40	0	0
	4116	21	JUN	11:00	37267	194	0	0	0	0	40	0	0
	4117	21	JUN	12:00	37892	565	0	0	0	0	40	1	0
	4118	21	JUN	13:00	38894	438	0	0	0	0	40	1	0
	4119	21	JUN	14:00	39084	244	0	0	0	0	40	0	0
	4120	21	JUN	15:00	39345	2327	0	0	0	0	40	3	0
	4121	21	JUN	16:00	39438	1305	0	0	0	0	40	3	0
	4122	21	JUN	17:00	39760	2731	0	0	0	0	40	4	0
	4123	21	JUN	18:00	39585	1999	0	0	0	0	40	4	0
	4124	21	JUN	19:00	39428	1847	0	0	0	0	40	4	0
	4125	21	JUN	20:00	39308	1541	0	0	0	0	40	4	0
	4126	21	JUN	21:00	39660	2578	0	0	0	0	40	4	0
	4127	21	JUN	22:00	39579	1705	0	0	0	0	40	3	0
	4128	21	JUN	23:00	39497	1970	0	0	0	0	40	2	0
	4129	22	JUN	00:00	37356	144	0	0	0	0	40	0	0
	4130	22	JUN	01:00	36218	234	0	0	0	0	40	0	0
	4131	22	JUN	02:00	34156	0	0	0	0	0	40	0	0
	4132	22	JUN	03:00	34270	0	0	0	0	0	40	0	0
	4133	22	JUN	04:00	32776	0	0	0	0	0	40	0	0
	4134	22	JUN	05:00	31110	0	0	0	0	0	40	0	0
	4135	22	JUN	06:00	30711	0	0	0	0	0	40	0	0
	4136	22	JUN	07:00	31675	0	0	0	0	0	40	0	0
	4137	22	JUN	08:00	30907	0	0	0	0	0	40	0	0
	4138	22	JUN	09:00	30966	0	0	0	0	0	40	0	0
	4139	22	JUN	10:00	32401	0	0	0	0	0	40	0	0
	4140	22	JUN	11:00	33469	0	0	0	0	0	40	0	0
	4141	22	JUN	12:00	34544	0	0	0	0	0	40	0	0
	4142	22	JUN	13:00	34455	0	0	0	0	0	40	0	0
	4143	22	JUN	14:00	36569	37	0	0	0	0	40	0	0
	4144	22	JUN	15:00	38150	575	0	0	0	0	40	1	0
	4145	22	JUN	16:00	37490	605	0	0	0	0	40	1	0
	4146	22	JUN	17:00	38855	993	0	0	0	0	40	1	0
	4147	22	JUN	18:00	39102	616	0	0	0	0	40	1	0
	4148	22	JUN	19:00	38964	907	0	0	0	0	40	1	0
	4149	22	JUN	20:00	38662	500	0	0	0	0	40	1	0
	4150	22	JUN	21:00	38778	764	0	0	0	0	40	1	0
	4151	22	JUN	22:00	39085	678	0	0	0	0	39	1	0
	4152	22	JUN	23:00	37891	156	0	0	0	0	39	0	0
	4153	23	JUN	00:00	33503	0	0	0	0	0	39	0	0
	4154	23	JUN	01:00	32760	0	0	0	0	0	39	0	0
	4155	23	JUN	02:00	31180	0	0	0	0	0	39	0	0
	4156	23	JUN	03:00	28809	0	0	0	0	0	39	0	0
	4157	23	JUN	04:00	28537	0	0	0	0	0	39	0	0
	4158	23	JUN	05:00	27354	0	0	0	0	0	39	0	0
	4159	23	JUN	06:00	26140	0	0	0	0	0	39	0	0
	4160	23	JUN	07:00	27223	0	0	0	0	0	39	0	0
	4161	23	JUN	08:00	27511	0	0	0	0	0	39	0	0
	4162	23	JUN	09:00	27590	0	0	0	0	0	39	0	0
	4163	23	JUN	10:00	29035	0	0	0	0	0	39	0	0
	4164	23	JUN	11:00	30143	0	0	0	0	0	39	0	0
	4165	23	JUN	12:00	31295	0	0	0	0	0	39	0	0
	4166	23	JUN	13:00	32035	0	0	0	0	0	39	0	0
	4167	23	JUN	14:00	32894	203	0	0	0	0	39	0	0
	4168	23	JUN	15:00	34773	114	0	0	0	0	39	0	0
	4169	23	JUN	16:00	34607	315	0	0	0	0	39	0	0
	4170	23	JUN	17:00	35189	264	0	0	0	0	39	0	0
	4171	23	JUN	18:00	35378	380	0	0	0	0	39	0	0
	4172	23	JUN	19:00	36249	371	0	0	0	0	39	0	0
	4173	23	JUN	20:00	36505	594	0	0	0	0	39	1	0
	4174	23	JUN	21:00	34502	251	0	0	0	0	39	0	0
	4175	23	JUN	22:00	34974	170	0	0	0	0	39	0	0
	4176	23	JUN	23:00	33692	40	0	0	0	0	39	0	0
	4177	24	JUN	00:00	31464	0	0	0	0	0	39	0	0
	4178	24	JUN	01:00	29994	0	0	0	0	0	39	0	0
	4179	24	JUN	02:00	28761	0	0	0	0	0	39	0	0
	4180	24	JUN	03:00	27846	0	0	0	0	0	39	0	0
	4181	24	JUN	04:00	26757	0	0	0	0	0	39	0	0
	4182	24	JUN	05:00	25484	0	0	0	0	0	39	0	0
	4183	24	JUN	06:00	24822	0	0	0	0	0	39	0	0
	4184	24	JUN	07:00	24976	0	0	0	0	0	39	0	0
	4185	24	JUN	08:00	25380	0	0	0	0	0	39	0	0
	4186	24	JUN	09:00	25520	0	0	0	0	0	39	0	0
	4187	24	JUN	10:00	26240	0	0	0	0	0	39	0	0
	4188	24	JUN	11:00	27671	0	0	0	0	0	39	0	0
	4189	24	JUN	12:00	28200	0	0	0	0	0	39	0	0
	4190	24	JUN	13:00	29914	0	0	0	0	0	39	0	0
	4191	24	JUN	14:00	31387	0	0	0	0	0	39	0	0
	4192	24	JUN	15:00	32025	0	0	0	0	0	39	0	0
	4193	24	JUN	16:00	32664	0	0	0	0	0	39	0	0
	4194	24	JUN	17:00	33533	0	0	0	0	0	39	0	0
	4195	24	JUN	18:00	34647	0	0	0	0	0	39	0	0
	4196	24	JUN	19:00	34193	0	0	0	0	0	39	0	0
	4197	24	JUN	20:00	35299	0	0	0	0	0	39	0	0
	4198	24	JUN	21:00	34949	0	0	0	0	0	39	0	0
	4199	24	JUN	22:00	33574	0	0	0	0	0	39	0	0
	4200	24	JUN	23:00	32185	0	0	0	0	0	39	0	0
	4201	25	JUN	00:00	33203	0	0	0	0	0	39	0	0
	4202	25	JUN	01:00	31199	0	0	0	0	0	39	0	0
	4203	25	JUN	02:00	29992	0	0	0	0	0	39	0	0
	4204	25	JUN	03:00	28527	0	0	0	0	0	39	0	0
	4205	25	JUN	04:00	28051	0	0	0	0	0	39	0	0
	4206	25	JUN	05:00	26047	0	0	0	0	0	39	0	0
	4207	25	JUN	06:00	27083	0	0	0	0	0	39	0	0
	4208	25	JUN	07:00	26560	0	0	0	0	0	39	0	0
	4209	25	JUN	08:00	27405	0	0	0	0	0	39	0	0
	4210	25	JUN	09:00	27626	0	0	0	0	0	39	0	0
	4211	25	JUN	10:00	27965	0	0	0	0	0	39	0	0
	4212	25	JUN	11:00	29215	0	0	0	0	0	39	0	0
	4213	25	JUN	12:00	29560	0	0	0	0	0	39	0	0
	4214	25	JUN	13:00	31286	0	0	0	0	0	39	0	0
	4215	25	JUN	14:00	33201	0	0	0	0	0	39	0	0
	4216	25	JUN	15:00	34242	0	0	0	0	0	39	0	0
	4217	25	JUN	16:00	35079	0	0	0	0	0	39	0	0
	4218	25	JUN	17:00	36581	0	0	0	0	0	39	0	0
	4219	25	JUN	18:00	35982	0	0	0	0	0	39	0	0
	4220	25	JUN	19:00	36093	0	0	0	0	0	39	0	0
	4221	25	JUN	20:00	36607	0	0	0	0	0	39	0	0
	4222	25	JUN	21:00	35391	0	0	0	0	0	39	0	0
	4223	25	JUN	22:00	35394	0	0	0	0	0	39	0	0
	4224	25	JUN	23:00	34947	0	0	0	0	0	39	0	0
